Random Seed:  6694
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
12137 2874
classes 16
/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[6: 318/379] train loss: 0.060956 accuracy: 1.000000
[6: 319/379] train loss: 0.216063 accuracy: 0.968750
[6: 320/379] train loss: 0.199704 accuracy: 0.937500
[6: 320/379] [94mtest[39m loss: 0.060041 accuracy: 1.000000
[6: 321/379] train loss: 0.250721 accuracy: 0.937500
[6: 322/379] train loss: 0.396456 accuracy: 0.906250
[6: 323/379] train loss: 0.013146 accuracy: 1.000000
[6: 324/379] train loss: 0.125574 accuracy: 0.937500
[6: 325/379] train loss: 0.119830 accuracy: 0.906250
[6: 326/379] train loss: 0.085522 accuracy: 0.968750
[6: 327/379] train loss: 0.559405 accuracy: 0.906250
[6: 328/379] train loss: 0.150863 accuracy: 0.968750
[6: 329/379] train loss: 0.203328 accuracy: 0.968750
[6: 330/379] train loss: 0.088907 accuracy: 1.000000
[6: 330/379] [94mtest[39m loss: 0.417180 accuracy: 0.906250
[6: 331/379] train loss: 0.082053 accuracy: 0.968750
[6: 332/379] train loss: 0.170211 accuracy: 0.968750
[6: 333/379] train loss: 0.053128 accuracy: 0.968750
[6: 334/379] train loss: 0.124077 accuracy: 0.968750
[6: 335/379] train loss: 0.089135 accuracy: 0.968750
[6: 336/379] train loss: 0.110194 accuracy: 0.968750
[6: 337/379] train loss: 0.089606 accuracy: 0.968750
[6: 338/379] train loss: 0.236097 accuracy: 0.906250
[6: 339/379] train loss: 0.128305 accuracy: 0.937500
[6: 340/379] train loss: 0.067951 accuracy: 0.968750
[6: 340/379] [94mtest[39m loss: 0.091868 accuracy: 0.968750
[6: 341/379] train loss: 0.135585 accuracy: 0.968750
[6: 342/379] train loss: 0.215607 accuracy: 0.875000
[6: 343/379] train loss: 0.096732 accuracy: 0.968750
[6: 344/379] train loss: 0.412997 accuracy: 0.875000
[6: 345/379] train loss: 0.084229 accuracy: 1.000000
[6: 346/379] train loss: 0.504031 accuracy: 0.937500
[6: 347/379] train loss: 0.095488 accuracy: 0.968750
[6: 348/379] train loss: 0.098086 accuracy: 0.968750
[6: 349/379] train loss: 0.214485 accuracy: 0.937500
[6: 350/379] train loss: 0.251392 accuracy: 0.937500
[6: 350/379] [94mtest[39m loss: 0.116572 accuracy: 0.968750
[6: 351/379] train loss: 0.179651 accuracy: 0.937500
[6: 352/379] train loss: 0.242852 accuracy: 0.937500
[6: 353/379] train loss: 0.218589 accuracy: 0.937500
[6: 354/379] train loss: 0.031273 accuracy: 1.000000
[6: 355/379] train loss: 0.149097 accuracy: 0.906250
[6: 356/379] train loss: 0.244253 accuracy: 0.937500
[6: 357/379] train loss: 0.171643 accuracy: 0.968750
[6: 358/379] train loss: 0.056247 accuracy: 1.000000
[6: 359/379] train loss: 0.087358 accuracy: 0.968750
[6: 360/379] train loss: 0.359219 accuracy: 0.875000
[6: 360/379] [94mtest[39m loss: 0.071778 accuracy: 1.000000
[6: 361/379] train loss: 0.187920 accuracy: 0.937500
[6: 362/379] train loss: 0.108271 accuracy: 0.968750
[6: 363/379] train loss: 0.113167 accuracy: 0.937500
[6: 364/379] train loss: 0.136670 accuracy: 0.937500
[6: 365/379] train loss: 0.089297 accuracy: 0.968750
[6: 366/379] train loss: 0.256819 accuracy: 0.937500
[6: 367/379] train loss: 0.207335 accuracy: 0.937500
[6: 368/379] train loss: 0.066846 accuracy: 1.000000
[6: 369/379] train loss: 0.133075 accuracy: 0.968750
[6: 370/379] train loss: 0.060926 accuracy: 1.000000
[6: 370/379] [94mtest[39m loss: 0.141139 accuracy: 0.968750
[6: 371/379] train loss: 0.285909 accuracy: 0.906250
[6: 372/379] train loss: 0.320944 accuracy: 0.968750
[6: 373/379] train loss: 0.040911 accuracy: 1.000000
[6: 374/379] train loss: 0.285567 accuracy: 0.906250
[6: 375/379] train loss: 0.034513 accuracy: 1.000000
[6: 376/379] train loss: 0.217218 accuracy: 0.875000
[6: 377/379] train loss: 0.243317 accuracy: 0.937500
[6: 378/379] train loss: 0.038303 accuracy: 1.000000
[6: 379/379] train loss: 1.023080 accuracy: 0.156250
[7: 0/379] train loss: 0.143168 accuracy: 0.968750
[7: 0/379] [94mtest[39m loss: 0.285411 accuracy: 0.906250
[7: 1/379] train loss: 0.350708 accuracy: 0.906250
[7: 2/379] train loss: 0.038938 accuracy: 1.000000
[7: 3/379] train loss: 0.182630 accuracy: 0.906250
[7: 4/379] train loss: 0.056050 accuracy: 0.968750
[7: 5/379] train loss: 0.057868 accuracy: 1.000000
[7: 6/379] train loss: 0.180058 accuracy: 0.968750
[7: 7/379] train loss: 0.236347 accuracy: 0.843750
[7: 8/379] train loss: 0.277766 accuracy: 0.906250
[7: 9/379] train loss: 0.390255 accuracy: 0.937500
[7: 10/379] train loss: 0.048347 accuracy: 0.968750
[7: 10/379] [94mtest[39m loss: 0.117498 accuracy: 0.937500
[7: 11/379] train loss: 0.386025 accuracy: 0.812500
[7: 12/379] train loss: 0.062362 accuracy: 0.968750
[7: 13/379] train loss: 0.477545 accuracy: 0.875000
[7: 14/379] train loss: 0.357221 accuracy: 0.875000
[7: 15/379] train loss: 0.349607 accuracy: 0.875000
[7: 16/379] train loss: 0.256962 accuracy: 0.937500
[7: 17/379] train loss: 0.084868 accuracy: 0.968750
[7: 18/379] train loss: 0.025236 accuracy: 1.000000
[7: 19/379] train loss: 0.208767 accuracy: 0.968750
[7: 20/379] train loss: 0.379128 accuracy: 0.937500
[7: 20/379] [94mtest[39m loss: 0.293496 accuracy: 0.906250
[7: 21/379] train loss: 0.032370 accuracy: 1.000000
[7: 22/379] train loss: 0.203789 accuracy: 0.906250
[7: 23/379] train loss: 0.140139 accuracy: 0.937500
[7: 24/379] train loss: 0.024565 accuracy: 1.000000
[7: 25/379] train loss: 0.064907 accuracy: 0.968750
[7: 26/379] train loss: 0.077319 accuracy: 0.968750
[7: 27/379] train loss: 0.093875 accuracy: 0.968750
[7: 28/379] train loss: 0.042073 accuracy: 0.968750
[7: 29/379] train loss: 0.062952 accuracy: 0.968750
[7: 30/379] train loss: 0.150012 accuracy: 0.968750
[7: 30/379] [94mtest[39m loss: 0.165094 accuracy: 0.968750
[7: 31/379] train loss: 0.103079 accuracy: 1.000000
[7: 32/379] train loss: 0.436078 accuracy: 0.875000
[7: 33/379] train loss: 0.176766 accuracy: 0.937500
[7: 34/379] train loss: 0.083706 accuracy: 0.968750
[7: 35/379] train loss: 0.223651 accuracy: 0.937500
[7: 36/379] train loss: 0.920994 accuracy: 0.843750
[7: 37/379] train loss: 0.045053 accuracy: 1.000000
[7: 38/379] train loss: 0.025272 accuracy: 1.000000
[7: 39/379] train loss: 0.107619 accuracy: 0.937500
[7: 40/379] train loss: 0.107109 accuracy: 0.968750
[7: 40/379] [94mtest[39m loss: 0.103904 accuracy: 0.968750
[7: 41/379] train loss: 0.208157 accuracy: 0.937500
[7: 42/379] train loss: 0.105633 accuracy: 0.968750
[7: 43/379] train loss: 0.042827 accuracy: 0.968750
[7: 44/379] train loss: 0.094544 accuracy: 0.968750
[7: 45/379] train loss: 0.309377 accuracy: 0.906250
[7: 46/379] train loss: 0.839577 accuracy: 0.843750
[7: 47/379] train loss: 0.369653 accuracy: 0.906250
[7: 48/379] train loss: 0.069774 accuracy: 0.968750
[7: 49/379] train loss: 0.232377 accuracy: 0.906250
[7: 50/379] train loss: 0.257113 accuracy: 0.937500
[7: 50/379] [94mtest[39m loss: 0.093258 accuracy: 0.968750
[7: 51/379] train loss: 0.125149 accuracy: 0.968750
[7: 52/379] train loss: 0.087135 accuracy: 0.968750
[7: 53/379] train loss: 0.619671 accuracy: 0.812500
[7: 54/379] train loss: 0.174370 accuracy: 0.937500
[7: 55/379] train loss: 0.242215 accuracy: 0.937500
[7: 56/379] train loss: 0.199164 accuracy: 0.937500
[7: 57/379] train loss: 0.142342 accuracy: 0.968750
[7: 58/379] train loss: 0.360635 accuracy: 0.937500
[7: 59/379] train loss: 0.187281 accuracy: 0.968750
[7: 60/379] train loss: 0.136252 accuracy: 0.968750
[7: 60/379] [94mtest[39m loss: 0.143045 accuracy: 0.968750
[7: 61/379] train loss: 0.055124 accuracy: 1.000000
[7: 62/379] train loss: 0.176230 accuracy: 0.937500
[7: 63/379] train loss: 0.106225 accuracy: 1.000000
[7: 64/379] train loss: 0.219073 accuracy: 0.968750
[7: 65/379] train loss: 0.176652 accuracy: 0.937500
[7: 66/379] train loss: 0.065489 accuracy: 1.000000
[7: 67/379] train loss: 0.076241 accuracy: 0.968750
[7: 68/379] train loss: 0.152670 accuracy: 0.968750
[7: 69/379] train loss: 0.120309 accuracy: 0.937500
[7: 70/379] train loss: 0.100181 accuracy: 0.968750
[7: 70/379] [94mtest[39m loss: 0.365046 accuracy: 0.906250
[7: 71/379] train loss: 0.314642 accuracy: 0.937500
[7: 72/379] train loss: 0.337763 accuracy: 0.937500
[7: 73/379] train loss: 0.043848 accuracy: 1.000000
[7: 74/379] train loss: 0.398052 accuracy: 0.906250
[7: 75/379] train loss: 0.073760 accuracy: 0.968750
[7: 76/379] train loss: 0.203864 accuracy: 0.937500
[7: 77/379] train loss: 0.312573 accuracy: 0.906250
[7: 78/379] train loss: 0.133867 accuracy: 0.968750
[7: 79/379] train loss: 0.079681 accuracy: 0.968750
[7: 80/379] train loss: 0.308720 accuracy: 0.937500
[7: 80/379] [94mtest[39m loss: 0.176032 accuracy: 0.968750
[7: 81/379] train loss: 0.373107 accuracy: 0.906250
[7: 82/379] train loss: 0.079330 accuracy: 0.968750
[7: 83/379] train loss: 0.047873 accuracy: 0.968750
[7: 84/379] train loss: 0.077705 accuracy: 0.968750
[7: 85/379] train loss: 0.026887 accuracy: 1.000000
[7: 86/379] train loss: 0.053887 accuracy: 1.000000
[7: 87/379] train loss: 0.045421 accuracy: 1.000000
[7: 88/379] train loss: 0.158601 accuracy: 0.937500
[7: 89/379] train loss: 0.254431 accuracy: 0.937500
[7: 90/379] train loss: 0.433199 accuracy: 0.906250
[7: 90/379] [94mtest[39m loss: 0.093307 accuracy: 0.968750
[7: 91/379] train loss: 0.161028 accuracy: 0.968750
[7: 92/379] train loss: 0.196111 accuracy: 0.937500
[7: 93/379] train loss: 0.184027 accuracy: 0.937500
[7: 94/379] train loss: 0.059467 accuracy: 1.000000
[7: 95/379] train loss: 0.242828 accuracy: 0.937500
[7: 96/379] train loss: 0.132487 accuracy: 0.968750
[7: 97/379] train loss: 0.029764 accuracy: 1.000000
[7: 98/379] train loss: 0.053662 accuracy: 1.000000
[7: 99/379] train loss: 0.024299 accuracy: 1.000000
[7: 100/379] train loss: 0.105914 accuracy: 0.968750
[7: 100/379] [94mtest[39m loss: 0.194872 accuracy: 0.937500
[7: 101/379] train loss: 0.091910 accuracy: 0.968750
[7: 102/379] train loss: 0.081507 accuracy: 0.968750
[7: 103/379] train loss: 0.498645 accuracy: 0.906250
[7: 104/379] train loss: 0.130469 accuracy: 0.937500
[7: 105/379] train loss: 0.037591 accuracy: 1.000000
[7: 106/379] train loss: 0.237956 accuracy: 0.937500
[7: 107/379] train loss: 0.087962 accuracy: 0.968750
[7: 108/379] train loss: 0.482252 accuracy: 0.875000
[7: 109/379] train loss: 0.084903 accuracy: 0.968750
[7: 110/379] train loss: 0.248914 accuracy: 0.937500
[7: 110/379] [94mtest[39m loss: 0.152106 accuracy: 0.937500
[7: 111/379] train loss: 0.135266 accuracy: 0.937500
[7: 112/379] train loss: 0.029515 accuracy: 1.000000
[7: 113/379] train loss: 0.040989 accuracy: 1.000000
[7: 114/379] train loss: 0.190678 accuracy: 0.968750
[7: 115/379] train loss: 0.051891 accuracy: 1.000000
[7: 116/379] train loss: 0.150758 accuracy: 0.937500
[7: 117/379] train loss: 0.202723 accuracy: 0.937500
[7: 118/379] train loss: 0.047713 accuracy: 1.000000
[7: 119/379] train loss: 0.363887 accuracy: 0.843750
[7: 120/379] train loss: 0.248169 accuracy: 0.968750
[7: 120/379] [94mtest[39m loss: 0.200686 accuracy: 0.937500
[7: 121/379] train loss: 0.294839 accuracy: 0.937500
[7: 122/379] train loss: 0.091054 accuracy: 0.968750
[7: 123/379] train loss: 0.299498 accuracy: 0.937500
[7: 124/379] train loss: 0.059394 accuracy: 0.968750
[7: 125/379] train loss: 0.144275 accuracy: 0.906250
[7: 126/379] train loss: 0.060361 accuracy: 0.968750
[7: 127/379] train loss: 0.089995 accuracy: 0.968750
[7: 128/379] train loss: 0.191940 accuracy: 0.937500
[7: 129/379] train loss: 0.235636 accuracy: 0.968750
[7: 130/379] train loss: 0.223059 accuracy: 0.937500
[7: 130/379] [94mtest[39m loss: 0.187154 accuracy: 0.906250
[7: 131/379] train loss: 0.260632 accuracy: 0.937500
[7: 132/379] train loss: 0.113182 accuracy: 0.937500
[7: 133/379] train loss: 0.039347 accuracy: 1.000000
[7: 134/379] train loss: 0.099709 accuracy: 0.968750
[7: 135/379] train loss: 0.101358 accuracy: 0.968750
[7: 136/379] train loss: 0.028981 accuracy: 1.000000
[7: 137/379] train loss: 0.280448 accuracy: 0.906250
[7: 138/379] train loss: 0.106070 accuracy: 0.968750
[7: 139/379] train loss: 0.320886 accuracy: 0.906250
[7: 140/379] train loss: 0.193374 accuracy: 0.968750
[7: 140/379] [94mtest[39m loss: 0.418204 accuracy: 0.875000
[7: 141/379] train loss: 0.229462 accuracy: 0.937500
[7: 142/379] train loss: 0.178923 accuracy: 0.968750
[7: 143/379] train loss: 0.021271 accuracy: 1.000000
[7: 144/379] train loss: 0.189978 accuracy: 0.968750
[7: 145/379] train loss: 0.040365 accuracy: 1.000000
[7: 146/379] train loss: 0.141543 accuracy: 0.968750
[7: 147/379] train loss: 0.159423 accuracy: 0.968750
[7: 148/379] train loss: 0.237029 accuracy: 0.937500
[7: 149/379] train loss: 0.117704 accuracy: 0.937500
[7: 150/379] train loss: 0.183327 accuracy: 0.937500
[7: 150/379] [94mtest[39m loss: 0.091969 accuracy: 0.937500
[7: 151/379] train loss: 0.061359 accuracy: 1.000000
[7: 152/379] train loss: 0.188772 accuracy: 0.906250
[7: 153/379] train loss: 0.168302 accuracy: 0.937500
[7: 154/379] train loss: 0.010106 accuracy: 1.000000
[7: 155/379] train loss: 0.208826 accuracy: 0.906250
[7: 156/379] train loss: 0.303558 accuracy: 0.937500
[7: 157/379] train loss: 0.167832 accuracy: 0.906250
[7: 158/379] train loss: 0.220825 accuracy: 0.968750
[7: 159/379] train loss: 0.032335 accuracy: 1.000000
[7: 160/379] train loss: 0.460910 accuracy: 0.843750
[7: 160/379] [94mtest[39m loss: 0.300758 accuracy: 0.968750
[7: 161/379] train loss: 0.039277 accuracy: 1.000000
[7: 162/379] train loss: 0.261959 accuracy: 0.906250
[7: 163/379] train loss: 0.084858 accuracy: 0.968750
[7: 164/379] train loss: 0.336435 accuracy: 0.906250
[7: 165/379] train loss: 0.150890 accuracy: 0.937500
[7: 166/379] train loss: 0.055218 accuracy: 1.000000
[7: 167/379] train loss: 0.083591 accuracy: 0.968750
[7: 168/379] train loss: 0.117164 accuracy: 0.968750
[7: 169/379] train loss: 0.377424 accuracy: 0.875000
[7: 170/379] train loss: 0.088129 accuracy: 0.937500
[7: 170/379] [94mtest[39m loss: 0.083693 accuracy: 0.968750
[7: 171/379] train loss: 0.116535 accuracy: 0.937500
[7: 172/379] train loss: 0.168251 accuracy: 0.968750
[7: 173/379] train loss: 0.303288 accuracy: 0.937500
[7: 174/379] train loss: 0.390804 accuracy: 0.906250
[7: 175/379] train loss: 0.036955 accuracy: 1.000000
[7: 176/379] train loss: 0.108275 accuracy: 0.968750
[7: 177/379] train loss: 0.075192 accuracy: 1.000000
[7: 178/379] train loss: 0.162943 accuracy: 0.968750
[7: 179/379] train loss: 0.139529 accuracy: 0.968750
[7: 180/379] train loss: 0.133538 accuracy: 0.937500
[7: 180/379] [94mtest[39m loss: 0.010936 accuracy: 1.000000
[7: 181/379] train loss: 0.045231 accuracy: 1.000000
[7: 182/379] train loss: 0.509673 accuracy: 0.906250
[7: 183/379] train loss: 0.031125 accuracy: 1.000000
[7: 184/379] train loss: 0.129985 accuracy: 0.968750
[7: 185/379] train loss: 0.227372 accuracy: 0.937500
[7: 186/379] train loss: 0.541195 accuracy: 0.875000
[7: 187/379] train loss: 0.293858 accuracy: 0.906250
[7: 188/379] train loss: 0.077177 accuracy: 0.968750
[7: 189/379] train loss: 0.089216 accuracy: 1.000000
[7: 190/379] train loss: 0.089169 accuracy: 0.937500
[7: 190/379] [94mtest[39m loss: 0.194600 accuracy: 0.937500
[7: 191/379] train loss: 0.099504 accuracy: 0.937500
[7: 192/379] train loss: 0.188892 accuracy: 0.937500
[7: 193/379] train loss: 0.125404 accuracy: 0.968750
[7: 194/379] train loss: 0.030095 accuracy: 1.000000
[7: 195/379] train loss: 0.204661 accuracy: 0.937500
[7: 196/379] train loss: 0.048557 accuracy: 1.000000
[7: 197/379] train loss: 0.364206 accuracy: 0.906250
[7: 198/379] train loss: 0.170469 accuracy: 0.937500
[7: 199/379] train loss: 0.229296 accuracy: 0.906250
[7: 200/379] train loss: 0.039596 accuracy: 1.000000
[7: 200/379] [94mtest[39m loss: 0.221786 accuracy: 0.875000
[7: 201/379] train loss: 0.172643 accuracy: 0.968750
[7: 202/379] train loss: 0.204012 accuracy: 0.906250
[7: 203/379] train loss: 0.298405 accuracy: 0.968750
[7: 204/379] train loss: 0.023162 accuracy: 1.000000
[7: 205/379] train loss: 0.335393 accuracy: 0.937500
[7: 206/379] train loss: 0.157537 accuracy: 0.968750
[7: 207/379] train loss: 0.953667 accuracy: 0.875000
[7: 208/379] train loss: 0.158237 accuracy: 0.937500
[7: 209/379] train loss: 0.511012 accuracy: 0.875000
[7: 210/379] train loss: 0.379052 accuracy: 0.875000
[7: 210/379] [94mtest[39m loss: 0.351338 accuracy: 0.937500
[7: 211/379] train loss: 0.339985 accuracy: 0.906250
[7: 212/379] train loss: 0.063077 accuracy: 0.968750
[7: 213/379] train loss: 0.264395 accuracy: 0.875000
[7: 214/379] train loss: 0.540724 accuracy: 0.906250
[7: 215/379] train loss: 0.131281 accuracy: 0.968750
[7: 216/379] train loss: 0.109737 accuracy: 0.968750
[7: 217/379] train loss: 0.030870 accuracy: 1.000000
[7: 218/379] train loss: 0.344539 accuracy: 0.906250
[7: 219/379] train loss: 0.114774 accuracy: 0.968750
[7: 220/379] train loss: 0.063723 accuracy: 1.000000
[7: 220/379] [94mtest[39m loss: 0.012462 accuracy: 1.000000
[7: 221/379] train loss: 0.212218 accuracy: 0.937500
[7: 222/379] train loss: 0.081697 accuracy: 1.000000
[7: 223/379] train loss: 0.066076 accuracy: 0.968750
[7: 224/379] train loss: 0.042077 accuracy: 1.000000
[7: 225/379] train loss: 0.120110 accuracy: 0.968750
[7: 226/379] train loss: 0.123709 accuracy: 0.937500
[7: 227/379] train loss: 0.165190 accuracy: 0.937500
[7: 228/379] train loss: 0.037979 accuracy: 1.000000
[7: 229/379] train loss: 0.277522 accuracy: 0.937500
[7: 230/379] train loss: 0.249964 accuracy: 0.906250
[7: 230/379] [94mtest[39m loss: 0.091083 accuracy: 1.000000
[7: 231/379] train loss: 0.037573 accuracy: 1.000000
[7: 232/379] train loss: 0.049267 accuracy: 1.000000
[7: 233/379] train loss: 0.158756 accuracy: 0.937500
[7: 234/379] train loss: 0.258240 accuracy: 0.906250
[7: 235/379] train loss: 0.082128 accuracy: 0.968750
[7: 236/379] train loss: 0.280374 accuracy: 0.906250
[7: 237/379] train loss: 0.122116 accuracy: 0.968750
[7: 238/379] train loss: 0.131377 accuracy: 0.968750
[7: 239/379] train loss: 0.042743 accuracy: 1.000000
[7: 240/379] train loss: 0.020866 accuracy: 1.000000
[7: 240/379] [94mtest[39m loss: 0.016016 accuracy: 1.000000
[7: 241/379] train loss: 0.063228 accuracy: 0.968750
[7: 242/379] train loss: 0.248122 accuracy: 0.937500
[7: 243/379] train loss: 0.187061 accuracy: 0.937500
[7: 244/379] train loss: 0.034469 accuracy: 1.000000
[7: 245/379] train loss: 0.117552 accuracy: 0.968750
[7: 246/379] train loss: 0.140906 accuracy: 0.968750
[7: 247/379] train loss: 0.300219 accuracy: 0.937500
[7: 248/379] train loss: 0.013546 accuracy: 1.000000
[7: 249/379] train loss: 0.063442 accuracy: 0.968750
[7: 250/379] train loss: 0.103610 accuracy: 0.968750
[7: 250/379] [94mtest[39m loss: 0.069677 accuracy: 0.968750
[7: 251/379] train loss: 0.034444 accuracy: 1.000000
[7: 252/379] train loss: 0.245259 accuracy: 0.937500
[7: 253/379] train loss: 0.179695 accuracy: 0.875000
[7: 254/379] train loss: 0.231805 accuracy: 0.968750
[7: 255/379] train loss: 0.134293 accuracy: 0.937500
[7: 256/379] train loss: 0.099048 accuracy: 0.968750
[7: 257/379] train loss: 0.237743 accuracy: 0.875000
[7: 258/379] train loss: 0.078380 accuracy: 0.968750
[7: 259/379] train loss: 0.086692 accuracy: 1.000000
[7: 260/379] train loss: 0.474732 accuracy: 0.875000
[7: 260/379] [94mtest[39m loss: 0.170784 accuracy: 0.968750
[7: 261/379] train loss: 0.475893 accuracy: 0.875000
[7: 262/379] train loss: 0.102547 accuracy: 0.937500
[7: 263/379] train loss: 0.132750 accuracy: 0.937500
[7: 264/379] train loss: 0.058889 accuracy: 1.000000
[7: 265/379] train loss: 0.095879 accuracy: 0.968750
[7: 266/379] train loss: 0.017648 accuracy: 1.000000
[7: 267/379] train loss: 0.043317 accuracy: 1.000000
[7: 268/379] train loss: 0.143947 accuracy: 0.968750
[7: 269/379] train loss: 0.045777 accuracy: 1.000000
[7: 270/379] train loss: 0.267378 accuracy: 0.906250
[7: 270/379] [94mtest[39m loss: 0.248423 accuracy: 0.937500
[7: 271/379] train loss: 0.049562 accuracy: 1.000000
[7: 272/379] train loss: 0.036112 accuracy: 1.000000
[7: 273/379] train loss: 0.051743 accuracy: 0.968750
[7: 274/379] train loss: 0.273510 accuracy: 0.937500
[7: 275/379] train loss: 0.108526 accuracy: 0.937500
[7: 276/379] train loss: 0.136101 accuracy: 0.968750
[7: 277/379] train loss: 0.043238 accuracy: 0.968750
[7: 278/379] train loss: 0.145744 accuracy: 0.968750
[7: 279/379] train loss: 0.342294 accuracy: 0.906250
[7: 280/379] train loss: 0.431878 accuracy: 0.906250
[7: 280/379] [94mtest[39m loss: 0.182824 accuracy: 0.937500
[7: 281/379] train loss: 0.158748 accuracy: 0.906250
[7: 282/379] train loss: 0.169021 accuracy: 0.968750
[7: 283/379] train loss: 0.168973 accuracy: 0.937500
[7: 284/379] train loss: 0.136271 accuracy: 0.937500
[7: 285/379] train loss: 0.034964 accuracy: 1.000000
[7: 286/379] train loss: 0.247106 accuracy: 0.937500
[7: 287/379] train loss: 0.067618 accuracy: 1.000000
[7: 288/379] train loss: 0.062945 accuracy: 0.968750
[7: 289/379] train loss: 0.150714 accuracy: 0.968750
[7: 290/379] train loss: 0.125433 accuracy: 0.937500
[7: 290/379] [94mtest[39m loss: 0.295717 accuracy: 0.937500
[7: 291/379] train loss: 0.170034 accuracy: 0.968750
[7: 292/379] train loss: 0.171109 accuracy: 0.937500
[7: 293/379] train loss: 0.014547 accuracy: 1.000000
[7: 294/379] train loss: 0.090711 accuracy: 0.968750
[7: 295/379] train loss: 0.238621 accuracy: 0.906250
[7: 296/379] train loss: 0.047165 accuracy: 1.000000
[7: 297/379] train loss: 0.186787 accuracy: 0.937500
[7: 298/379] train loss: 0.127297 accuracy: 0.968750
[7: 299/379] train loss: 0.273973 accuracy: 0.937500
[7: 300/379] train loss: 0.090276 accuracy: 0.968750
[7: 300/379] [94mtest[39m loss: 0.061306 accuracy: 1.000000
[7: 301/379] train loss: 0.223311 accuracy: 0.906250
[7: 302/379] train loss: 0.136648 accuracy: 0.968750
[7: 303/379] train loss: 0.242875 accuracy: 0.937500
[7: 304/379] train loss: 0.152037 accuracy: 0.937500
[7: 305/379] train loss: 0.139761 accuracy: 0.937500
[7: 306/379] train loss: 0.307571 accuracy: 0.937500
[7: 307/379] train loss: 0.116582 accuracy: 0.937500
[7: 308/379] train loss: 0.296389 accuracy: 0.906250
[7: 309/379] train loss: 0.078139 accuracy: 0.968750
[7: 310/379] train loss: 0.124931 accuracy: 0.968750
[7: 310/379] [94mtest[39m loss: 0.022950 accuracy: 1.000000
[7: 311/379] train loss: 0.024284 accuracy: 1.000000
[7: 312/379] train loss: 0.029860 accuracy: 1.000000
[7: 313/379] train loss: 0.034060 accuracy: 1.000000
[7: 314/379] train loss: 0.053469 accuracy: 1.000000
[7: 315/379] train loss: 0.056890 accuracy: 1.000000
[7: 316/379] train loss: 0.224366 accuracy: 0.937500
[7: 317/379] train loss: 0.102697 accuracy: 0.968750
[7: 318/379] train loss: 0.087181 accuracy: 1.000000
[7: 319/379] train loss: 0.245638 accuracy: 0.906250
[7: 320/379] train loss: 0.034993 accuracy: 1.000000
[7: 320/379] [94mtest[39m loss: 0.165786 accuracy: 0.968750
[7: 321/379] train loss: 0.218033 accuracy: 0.906250
[7: 322/379] train loss: 0.067488 accuracy: 1.000000
[7: 323/379] train loss: 0.073078 accuracy: 0.968750
[7: 324/379] train loss: 0.169484 accuracy: 0.937500
[7: 325/379] train loss: 0.085324 accuracy: 1.000000
[7: 326/379] train loss: 0.016222 accuracy: 1.000000
[7: 327/379] train loss: 0.141468 accuracy: 0.937500
[7: 328/379] train loss: 0.014589 accuracy: 1.000000
[7: 329/379] train loss: 0.241822 accuracy: 0.937500
[7: 330/379] train loss: 0.038544 accuracy: 1.000000
