Random Seed:  8458
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
{'Airplane': 0, 'Bag': 1, 'Cap': 2, 'Car': 3, 'Chair': 4, 'Earphone': 5, 'Guitar': 6, 'Knife': 7, 'Lamp': 8, 'Laptop': 9, 'Motorbike': 10, 'Mug': 11, 'Pistol': 12, 'Rocket': 13, 'Skateboard': 14, 'Table': 15}
{'Airplane': 4, 'Bag': 2, 'Cap': 2, 'Car': 4, 'Chair': 4, 'Earphone': 3, 'Guitar': 3, 'Knife': 2, 'Lamp': 4, 'Laptop': 2, 'Motorbike': 6, 'Mug': 2, 'Pistol': 3, 'Rocket': 3, 'Skateboard': 3, 'Table': 3} 4
12137 2874
classes 16
/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[3: 1/379] train loss: 0.383514 accuracy: 0.875000
[3: 2/379] train loss: 0.151091 accuracy: 0.968750
[3: 3/379] train loss: 0.106539 accuracy: 0.968750
[3: 4/379] train loss: 0.158577 accuracy: 0.968750
[3: 5/379] train loss: 0.432376 accuracy: 0.843750
[3: 6/379] train loss: 0.143371 accuracy: 0.937500
[3: 7/379] train loss: 0.340006 accuracy: 0.906250
[3: 8/379] train loss: 0.446980 accuracy: 0.750000
[3: 9/379] train loss: 0.204657 accuracy: 0.937500
[3: 10/379] train loss: 0.281742 accuracy: 0.843750
[3: 10/379] [94mtest[39m loss: 0.196683 accuracy: 0.968750
[3: 11/379] train loss: 0.267544 accuracy: 0.937500
[3: 12/379] train loss: 0.129144 accuracy: 0.937500
[3: 13/379] train loss: 0.373384 accuracy: 0.906250
[3: 14/379] train loss: 0.232247 accuracy: 0.937500
[3: 15/379] train loss: 0.520519 accuracy: 0.875000
[3: 16/379] train loss: 0.282715 accuracy: 0.937500
[3: 17/379] train loss: 0.587492 accuracy: 0.843750
[3: 18/379] train loss: 0.377493 accuracy: 0.906250
[3: 19/379] train loss: 0.241601 accuracy: 0.937500
[3: 20/379] train loss: 0.204619 accuracy: 0.937500
[3: 20/379] [94mtest[39m loss: 0.372507 accuracy: 0.906250
[3: 21/379] train loss: 0.223277 accuracy: 0.875000
[3: 22/379] train loss: 0.446975 accuracy: 0.843750
[3: 23/379] train loss: 0.237936 accuracy: 0.875000
[3: 24/379] train loss: 0.382117 accuracy: 0.937500
[3: 25/379] train loss: 0.288284 accuracy: 0.937500
[3: 26/379] train loss: 0.369588 accuracy: 0.875000
[3: 27/379] train loss: 0.223663 accuracy: 0.937500
[3: 28/379] train loss: 0.149337 accuracy: 0.937500
[3: 29/379] train loss: 0.181583 accuracy: 0.968750
[3: 30/379] train loss: 0.597183 accuracy: 0.875000
[3: 30/379] [94mtest[39m loss: 0.040835 accuracy: 1.000000
[3: 31/379] train loss: 0.217206 accuracy: 0.937500
[3: 32/379] train loss: 0.165011 accuracy: 0.937500
[3: 33/379] train loss: 0.412657 accuracy: 0.906250
[3: 34/379] train loss: 0.218975 accuracy: 0.968750
[3: 35/379] train loss: 0.404909 accuracy: 0.843750
[3: 36/379] train loss: 0.480263 accuracy: 0.812500
[3: 37/379] train loss: 0.359724 accuracy: 0.937500
[3: 38/379] train loss: 0.357894 accuracy: 0.843750
[3: 39/379] train loss: 0.660862 accuracy: 0.875000
[3: 40/379] train loss: 0.524621 accuracy: 0.875000
[3: 40/379] [94mtest[39m loss: 0.086023 accuracy: 0.968750
[3: 41/379] train loss: 0.250394 accuracy: 0.937500
[3: 42/379] train loss: 0.343697 accuracy: 0.906250
[3: 43/379] train loss: 0.131120 accuracy: 0.968750
[3: 44/379] train loss: 0.061053 accuracy: 1.000000
[3: 45/379] train loss: 0.200238 accuracy: 0.906250
[3: 46/379] train loss: 0.356884 accuracy: 0.875000
[3: 47/379] train loss: 0.307500 accuracy: 0.875000
[3: 48/379] train loss: 0.544314 accuracy: 0.781250
[3: 49/379] train loss: 0.521506 accuracy: 0.906250
[3: 50/379] train loss: 0.287227 accuracy: 0.906250
[3: 50/379] [94mtest[39m loss: 0.442405 accuracy: 0.875000
[3: 51/379] train loss: 0.151954 accuracy: 0.968750
[3: 52/379] train loss: 0.270557 accuracy: 0.875000
[3: 53/379] train loss: 0.342839 accuracy: 0.937500
[3: 54/379] train loss: 0.440592 accuracy: 0.875000
[3: 55/379] train loss: 0.232933 accuracy: 0.937500
[3: 56/379] train loss: 0.365495 accuracy: 0.875000
[3: 57/379] train loss: 0.351931 accuracy: 0.875000
[3: 58/379] train loss: 0.236829 accuracy: 0.906250
[3: 59/379] train loss: 0.745642 accuracy: 0.750000
[3: 60/379] train loss: 0.283433 accuracy: 0.906250
[3: 60/379] [94mtest[39m loss: 0.462212 accuracy: 0.843750
[3: 61/379] train loss: 0.120674 accuracy: 0.968750
[3: 62/379] train loss: 0.320220 accuracy: 0.906250
[3: 63/379] train loss: 0.334265 accuracy: 0.812500
[3: 64/379] train loss: 0.065672 accuracy: 1.000000
[3: 65/379] train loss: 0.229937 accuracy: 0.968750
[3: 66/379] train loss: 0.136477 accuracy: 1.000000
[3: 67/379] train loss: 0.361977 accuracy: 0.875000
[3: 68/379] train loss: 0.255770 accuracy: 0.937500
[3: 69/379] train loss: 0.466940 accuracy: 0.906250
[3: 70/379] train loss: 0.312368 accuracy: 0.937500
[3: 70/379] [94mtest[39m loss: 0.262019 accuracy: 0.937500
[3: 71/379] train loss: 0.256725 accuracy: 0.937500
[3: 72/379] train loss: 0.185027 accuracy: 0.968750
[3: 73/379] train loss: 0.237097 accuracy: 0.906250
[3: 74/379] train loss: 0.172361 accuracy: 0.937500
[3: 75/379] train loss: 0.381456 accuracy: 0.875000
[3: 76/379] train loss: 0.232278 accuracy: 0.906250
[3: 77/379] train loss: 0.297098 accuracy: 0.906250
[3: 78/379] train loss: 0.204183 accuracy: 0.968750
[3: 79/379] train loss: 0.217379 accuracy: 0.937500
[3: 80/379] train loss: 0.148252 accuracy: 0.968750
[3: 80/379] [94mtest[39m loss: 0.086951 accuracy: 1.000000
[3: 81/379] train loss: 0.348057 accuracy: 0.875000
[3: 82/379] train loss: 0.139949 accuracy: 0.937500
[3: 83/379] train loss: 0.129887 accuracy: 0.968750
[3: 84/379] train loss: 0.265580 accuracy: 0.875000
[3: 85/379] train loss: 0.597757 accuracy: 0.875000
[3: 86/379] train loss: 0.101598 accuracy: 1.000000
[3: 87/379] train loss: 0.492730 accuracy: 0.875000
[3: 88/379] train loss: 0.291571 accuracy: 0.875000
[3: 89/379] train loss: 0.326837 accuracy: 0.937500
[3: 90/379] train loss: 0.458205 accuracy: 0.812500
[3: 90/379] [94mtest[39m loss: 0.127671 accuracy: 0.968750
[3: 91/379] train loss: 0.088663 accuracy: 1.000000
[3: 92/379] train loss: 0.325266 accuracy: 0.843750
[3: 93/379] train loss: 0.212253 accuracy: 0.937500
[3: 94/379] train loss: 0.049965 accuracy: 1.000000
[3: 95/379] train loss: 0.235962 accuracy: 0.937500
[3: 96/379] train loss: 0.126877 accuracy: 0.937500
[3: 97/379] train loss: 0.336653 accuracy: 0.906250
[3: 98/379] train loss: 0.382063 accuracy: 0.875000
[3: 99/379] train loss: 0.070039 accuracy: 0.968750
[3: 100/379] train loss: 0.350652 accuracy: 0.875000
[3: 100/379] [94mtest[39m loss: 0.091713 accuracy: 0.968750
[3: 101/379] train loss: 0.105334 accuracy: 0.968750
[3: 102/379] train loss: 0.298445 accuracy: 0.968750
[3: 103/379] train loss: 0.309256 accuracy: 0.875000
[3: 104/379] train loss: 0.101296 accuracy: 0.968750
[3: 105/379] train loss: 0.633719 accuracy: 0.843750
[3: 106/379] train loss: 0.419793 accuracy: 0.875000
[3: 107/379] train loss: 0.429744 accuracy: 0.875000
[3: 108/379] train loss: 0.301701 accuracy: 0.906250
[3: 109/379] train loss: 0.312354 accuracy: 0.843750
[3: 110/379] train loss: 0.172123 accuracy: 0.937500
[3: 110/379] [94mtest[39m loss: 0.186018 accuracy: 0.906250
[3: 111/379] train loss: 0.242729 accuracy: 0.906250
[3: 112/379] train loss: 0.258708 accuracy: 0.937500
[3: 113/379] train loss: 0.220318 accuracy: 0.906250
[3: 114/379] train loss: 0.173713 accuracy: 0.937500
[3: 115/379] train loss: 0.227246 accuracy: 0.937500
[3: 116/379] train loss: 0.066945 accuracy: 1.000000
[3: 117/379] train loss: 0.237860 accuracy: 0.906250
[3: 118/379] train loss: 0.144574 accuracy: 0.968750
[3: 119/379] train loss: 0.290271 accuracy: 0.906250
[3: 120/379] train loss: 0.223039 accuracy: 0.937500
[3: 120/379] [94mtest[39m loss: 0.267169 accuracy: 0.968750
[3: 121/379] train loss: 0.168668 accuracy: 0.968750
[3: 122/379] train loss: 0.144152 accuracy: 0.937500
[3: 123/379] train loss: 0.517957 accuracy: 0.843750
[3: 124/379] train loss: 0.055514 accuracy: 1.000000
[3: 125/379] train loss: 0.362165 accuracy: 0.968750
[3: 126/379] train loss: 0.040759 accuracy: 1.000000
[3: 127/379] train loss: 0.323742 accuracy: 0.937500
[3: 128/379] train loss: 0.099099 accuracy: 0.968750
[3: 129/379] train loss: 0.645932 accuracy: 0.781250
[3: 130/379] train loss: 0.172970 accuracy: 0.968750
[3: 130/379] [94mtest[39m loss: 0.267493 accuracy: 0.937500
[3: 131/379] train loss: 0.113009 accuracy: 0.968750
[3: 132/379] train loss: 0.175665 accuracy: 0.937500
[3: 133/379] train loss: 0.586200 accuracy: 0.843750
[3: 134/379] train loss: 0.463432 accuracy: 0.875000
[3: 135/379] train loss: 0.454269 accuracy: 0.906250
[3: 136/379] train loss: 0.164459 accuracy: 0.937500
[3: 137/379] train loss: 0.477888 accuracy: 0.906250
[3: 138/379] train loss: 0.168527 accuracy: 0.937500
[3: 139/379] train loss: 0.193109 accuracy: 0.968750
[3: 140/379] train loss: 0.383275 accuracy: 0.875000
[3: 140/379] [94mtest[39m loss: 0.390895 accuracy: 0.937500
[3: 141/379] train loss: 0.184742 accuracy: 0.906250
[3: 142/379] train loss: 0.118851 accuracy: 0.968750
[3: 143/379] train loss: 0.137938 accuracy: 0.968750
[3: 144/379] train loss: 0.306075 accuracy: 0.843750
[3: 145/379] train loss: 0.156896 accuracy: 0.968750
[3: 146/379] train loss: 0.445810 accuracy: 0.875000
[3: 147/379] train loss: 0.518514 accuracy: 0.843750
[3: 148/379] train loss: 0.377138 accuracy: 0.875000
[3: 149/379] train loss: 0.223312 accuracy: 0.937500
[3: 150/379] train loss: 0.194219 accuracy: 0.937500
[3: 150/379] [94mtest[39m loss: 0.332620 accuracy: 0.906250
[3: 151/379] train loss: 0.140238 accuracy: 0.937500
[3: 152/379] train loss: 0.444891 accuracy: 0.937500
[3: 153/379] train loss: 0.319589 accuracy: 0.906250
[3: 154/379] train loss: 0.103273 accuracy: 1.000000
[3: 155/379] train loss: 0.092201 accuracy: 0.968750
[3: 156/379] train loss: 0.206196 accuracy: 0.937500
[3: 157/379] train loss: 0.169999 accuracy: 0.968750
[3: 158/379] train loss: 0.310090 accuracy: 0.875000
[3: 159/379] train loss: 0.309531 accuracy: 0.875000
[3: 160/379] train loss: 0.323015 accuracy: 0.937500
[3: 160/379] [94mtest[39m loss: 0.249495 accuracy: 0.875000
[3: 161/379] train loss: 0.244207 accuracy: 0.937500
[3: 162/379] train loss: 0.121742 accuracy: 0.968750
[3: 163/379] train loss: 0.333748 accuracy: 0.937500
[3: 164/379] train loss: 0.171607 accuracy: 0.968750
[3: 165/379] train loss: 0.131201 accuracy: 0.937500
[3: 166/379] train loss: 0.243331 accuracy: 0.906250
[3: 167/379] train loss: 0.183330 accuracy: 0.937500
[3: 168/379] train loss: 0.086355 accuracy: 1.000000
[3: 169/379] train loss: 0.298368 accuracy: 0.906250
[3: 170/379] train loss: 0.432321 accuracy: 0.906250
[3: 170/379] [94mtest[39m loss: 0.225908 accuracy: 0.937500
[3: 171/379] train loss: 0.152603 accuracy: 0.968750
[3: 172/379] train loss: 0.084018 accuracy: 0.968750
[3: 173/379] train loss: 0.161680 accuracy: 0.937500
[3: 174/379] train loss: 0.055384 accuracy: 1.000000
[3: 175/379] train loss: 0.249707 accuracy: 0.906250
[3: 176/379] train loss: 0.050447 accuracy: 1.000000
[3: 177/379] train loss: 0.266948 accuracy: 0.875000
[3: 178/379] train loss: 0.237397 accuracy: 0.906250
[3: 179/379] train loss: 0.309336 accuracy: 0.875000
[3: 180/379] train loss: 0.412605 accuracy: 0.812500
[3: 180/379] [94mtest[39m loss: 0.038480 accuracy: 0.968750
[3: 181/379] train loss: 0.575811 accuracy: 0.875000
[3: 182/379] train loss: 0.524221 accuracy: 0.875000
[3: 183/379] train loss: 0.127656 accuracy: 0.937500
[3: 184/379] train loss: 0.498948 accuracy: 0.906250
[3: 185/379] train loss: 0.234678 accuracy: 0.906250
[3: 186/379] train loss: 0.116300 accuracy: 0.968750
[3: 187/379] train loss: 0.340795 accuracy: 0.875000
[3: 188/379] train loss: 0.066049 accuracy: 1.000000
[3: 189/379] train loss: 0.093318 accuracy: 0.968750
[3: 190/379] train loss: 0.368758 accuracy: 0.875000
[3: 190/379] [94mtest[39m loss: 0.070874 accuracy: 1.000000
[3: 191/379] train loss: 0.220960 accuracy: 0.968750
[3: 192/379] train loss: 0.187438 accuracy: 0.968750
[3: 193/379] train loss: 0.297229 accuracy: 0.875000
[3: 194/379] train loss: 0.326982 accuracy: 0.843750
[3: 195/379] train loss: 0.200065 accuracy: 0.937500
[3: 196/379] train loss: 0.293704 accuracy: 0.937500
[3: 197/379] train loss: 0.349733 accuracy: 0.875000
[3: 198/379] train loss: 0.076030 accuracy: 0.968750
[3: 199/379] train loss: 0.304647 accuracy: 0.875000
[3: 200/379] train loss: 0.111697 accuracy: 0.968750
[3: 200/379] [94mtest[39m loss: 0.331806 accuracy: 0.875000
[3: 201/379] train loss: 0.382244 accuracy: 0.937500
[3: 202/379] train loss: 0.608574 accuracy: 0.875000
[3: 203/379] train loss: 0.314287 accuracy: 0.937500
[3: 204/379] train loss: 0.293461 accuracy: 0.875000
[3: 205/379] train loss: 0.343736 accuracy: 0.968750
[3: 206/379] train loss: 0.083212 accuracy: 0.968750
[3: 207/379] train loss: 0.285860 accuracy: 0.906250
[3: 208/379] train loss: 0.197870 accuracy: 0.906250
[3: 209/379] train loss: 0.203049 accuracy: 0.906250
[3: 210/379] train loss: 0.097164 accuracy: 0.968750
[3: 210/379] [94mtest[39m loss: 0.132495 accuracy: 0.937500
[3: 211/379] train loss: 0.664482 accuracy: 0.843750
[3: 212/379] train loss: 0.129319 accuracy: 0.968750
[3: 213/379] train loss: 0.479619 accuracy: 0.875000
[3: 214/379] train loss: 0.083094 accuracy: 1.000000
[3: 215/379] train loss: 0.689366 accuracy: 0.718750
[3: 216/379] train loss: 0.235023 accuracy: 0.906250
[3: 217/379] train loss: 0.431559 accuracy: 0.843750
[3: 218/379] train loss: 0.364288 accuracy: 0.906250
[3: 219/379] train loss: 0.315706 accuracy: 0.875000
[3: 220/379] train loss: 0.206140 accuracy: 0.968750
[3: 220/379] [94mtest[39m loss: 0.072897 accuracy: 1.000000
[3: 221/379] train loss: 0.356042 accuracy: 0.937500
[3: 222/379] train loss: 0.488980 accuracy: 0.875000
[3: 223/379] train loss: 0.253464 accuracy: 0.906250
[3: 224/379] train loss: 0.094206 accuracy: 1.000000
[3: 225/379] train loss: 0.147936 accuracy: 0.968750
[3: 226/379] train loss: 0.204604 accuracy: 0.937500
[3: 227/379] train loss: 0.259877 accuracy: 0.937500
[3: 228/379] train loss: 0.238442 accuracy: 0.968750
[3: 229/379] train loss: 0.079494 accuracy: 1.000000
[3: 230/379] train loss: 0.400752 accuracy: 0.906250
[3: 230/379] [94mtest[39m loss: 0.076119 accuracy: 0.968750
[3: 231/379] train loss: 0.372929 accuracy: 0.906250
[3: 232/379] train loss: 0.254324 accuracy: 0.906250
[3: 233/379] train loss: 0.186365 accuracy: 0.968750
[3: 234/379] train loss: 0.050745 accuracy: 1.000000
[3: 235/379] train loss: 0.053971 accuracy: 1.000000
[3: 236/379] train loss: 0.286800 accuracy: 0.906250
[3: 237/379] train loss: 0.146025 accuracy: 0.968750
[3: 238/379] train loss: 0.239736 accuracy: 0.906250
[3: 239/379] train loss: 0.177615 accuracy: 0.968750
[3: 240/379] train loss: 0.161524 accuracy: 0.968750
[3: 240/379] [94mtest[39m loss: 0.297178 accuracy: 0.906250
[3: 241/379] train loss: 0.096130 accuracy: 0.968750
[3: 242/379] train loss: 0.150763 accuracy: 0.937500
[3: 243/379] train loss: 0.058688 accuracy: 0.968750
[3: 244/379] train loss: 0.223014 accuracy: 0.937500
[3: 245/379] train loss: 0.174626 accuracy: 0.906250
[3: 246/379] train loss: 0.165017 accuracy: 0.937500
[3: 247/379] train loss: 0.207853 accuracy: 0.968750
[3: 248/379] train loss: 0.316163 accuracy: 0.937500
[3: 249/379] train loss: 0.113239 accuracy: 0.937500
[3: 250/379] train loss: 0.297540 accuracy: 0.875000
[3: 250/379] [94mtest[39m loss: 0.075132 accuracy: 0.968750
[3: 251/379] train loss: 0.433660 accuracy: 0.843750
[3: 252/379] train loss: 0.147347 accuracy: 0.937500
[3: 253/379] train loss: 0.048931 accuracy: 1.000000
[3: 254/379] train loss: 0.151081 accuracy: 0.968750
[3: 255/379] train loss: 0.128856 accuracy: 0.937500
[3: 256/379] train loss: 0.311040 accuracy: 0.906250
[3: 257/379] train loss: 0.429930 accuracy: 0.937500
[3: 258/379] train loss: 0.264003 accuracy: 0.906250
[3: 259/379] train loss: 0.160488 accuracy: 0.937500
[3: 260/379] train loss: 0.185136 accuracy: 0.937500
[3: 260/379] [94mtest[39m loss: 0.090929 accuracy: 1.000000
[3: 261/379] train loss: 0.258056 accuracy: 0.906250
[3: 262/379] train loss: 0.413758 accuracy: 0.812500
[3: 263/379] train loss: 0.131438 accuracy: 0.968750
[3: 264/379] train loss: 0.132932 accuracy: 0.968750
[3: 265/379] train loss: 0.146027 accuracy: 0.937500
[3: 266/379] train loss: 0.575825 accuracy: 0.843750
[3: 267/379] train loss: 0.321638 accuracy: 0.906250
[3: 268/379] train loss: 0.106814 accuracy: 0.937500
[3: 269/379] train loss: 0.129143 accuracy: 0.968750
[3: 270/379] train loss: 0.191784 accuracy: 0.968750
[3: 270/379] [94mtest[39m loss: 0.070567 accuracy: 0.968750
[3: 271/379] train loss: 0.231642 accuracy: 0.937500
[3: 272/379] train loss: 0.661677 accuracy: 0.875000
[3: 273/379] train loss: 0.281985 accuracy: 0.937500
[3: 274/379] train loss: 0.158385 accuracy: 0.937500
[3: 275/379] train loss: 0.251305 accuracy: 0.906250
[3: 276/379] train loss: 0.397287 accuracy: 0.875000
[3: 277/379] train loss: 0.137987 accuracy: 0.968750
[3: 278/379] train loss: 0.027861 accuracy: 1.000000
[3: 279/379] train loss: 0.091910 accuracy: 0.968750
[3: 280/379] train loss: 0.304667 accuracy: 0.937500
[3: 280/379] [94mtest[39m loss: 0.208475 accuracy: 0.937500
[3: 281/379] train loss: 0.120468 accuracy: 0.968750
[3: 282/379] train loss: 0.156866 accuracy: 0.937500
[3: 283/379] train loss: 0.233876 accuracy: 0.906250
[3: 284/379] train loss: 0.286587 accuracy: 0.875000
[3: 285/379] train loss: 0.091140 accuracy: 0.968750
[3: 286/379] train loss: 0.098649 accuracy: 1.000000
[3: 287/379] train loss: 0.113532 accuracy: 0.937500
[3: 288/379] train loss: 0.419452 accuracy: 0.812500
[3: 289/379] train loss: 0.238260 accuracy: 0.906250
[3: 290/379] train loss: 0.122788 accuracy: 0.968750
[3: 290/379] [94mtest[39m loss: 0.101068 accuracy: 0.968750
[3: 291/379] train loss: 0.351560 accuracy: 0.812500
[3: 292/379] train loss: 0.238924 accuracy: 0.906250
[3: 293/379] train loss: 0.317608 accuracy: 0.906250
[3: 294/379] train loss: 0.148756 accuracy: 0.968750
[3: 295/379] train loss: 0.426191 accuracy: 0.875000
[3: 296/379] train loss: 0.230075 accuracy: 0.937500
[3: 297/379] train loss: 0.102329 accuracy: 1.000000
[3: 298/379] train loss: 0.112424 accuracy: 0.937500
[3: 299/379] train loss: 0.354201 accuracy: 0.875000
[3: 300/379] train loss: 0.041939 accuracy: 1.000000
[3: 300/379] [94mtest[39m loss: 0.105568 accuracy: 0.968750
[3: 301/379] train loss: 0.142657 accuracy: 0.937500
[3: 302/379] train loss: 0.221723 accuracy: 0.906250
[3: 303/379] train loss: 0.200235 accuracy: 0.968750
[3: 304/379] train loss: 0.149638 accuracy: 0.968750
[3: 305/379] train loss: 0.205303 accuracy: 0.968750
[3: 306/379] train loss: 0.205167 accuracy: 0.937500
[3: 307/379] train loss: 0.226506 accuracy: 0.906250
[3: 308/379] train loss: 0.409060 accuracy: 0.875000
[3: 309/379] train loss: 0.356488 accuracy: 0.875000
[3: 310/379] train loss: 0.263764 accuracy: 0.906250
[3: 310/379] [94mtest[39m loss: 0.143039 accuracy: 0.937500
[3: 311/379] train loss: 0.350539 accuracy: 0.937500
[3: 312/379] train loss: 0.194442 accuracy: 0.968750
[3: 313/379] train loss: 0.170201 accuracy: 0.968750
[3: 314/379] train loss: 0.168819 accuracy: 0.968750
[3: 315/379] train loss: 0.259018 accuracy: 0.906250
[3: 316/379] train loss: 0.133089 accuracy: 0.968750
[3: 317/379] train loss: 0.083982 accuracy: 0.968750
[3: 318/379] train loss: 0.169042 accuracy: 0.875000
[3: 319/379] train loss: 0.137423 accuracy: 0.968750
[3: 320/379] train loss: 0.187692 accuracy: 0.937500
[3: 320/379] [94mtest[39m loss: 0.345475 accuracy: 0.937500
[3: 321/379] train loss: 0.362769 accuracy: 0.906250
[3: 322/379] train loss: 0.065752 accuracy: 0.968750
[3: 323/379] train loss: 0.237112 accuracy: 0.906250
[3: 324/379] train loss: 0.084129 accuracy: 0.968750
[3: 325/379] train loss: 0.587704 accuracy: 0.781250
[3: 326/379] train loss: 0.218786 accuracy: 0.937500
[3: 327/379] train loss: 0.639419 accuracy: 0.875000
[3: 328/379] train loss: 0.231738 accuracy: 0.937500
[3: 329/379] train loss: 0.099295 accuracy: 0.968750
[3: 330/379] train loss: 0.261310 accuracy: 0.906250
[3: 330/379] [94mtest[39m loss: 0.213590 accuracy: 0.968750
[3: 331/379] train loss: 0.146403 accuracy: 0.968750
[3: 332/379] train loss: 0.392703 accuracy: 0.843750
[3: 333/379] train loss: 0.321845 accuracy: 0.843750
[3: 334/379] train loss: 0.175767 accuracy: 0.937500
[3: 335/379] train loss: 0.140966 accuracy: 0.968750
[3: 336/379] train loss: 0.198401 accuracy: 0.937500
[3: 337/379] train loss: 0.176958 accuracy: 0.968750
[3: 338/379] train loss: 0.170282 accuracy: 0.968750
[3: 339/379] train loss: 0.242439 accuracy: 0.937500
[3: 340/379] train loss: 0.233665 accuracy: 0.968750
[3: 340/379] [94mtest[39m loss: 0.443899 accuracy: 0.875000
[3: 341/379] train loss: 0.148536 accuracy: 0.968750
[3: 342/379] train loss: 0.289932 accuracy: 0.875000
[3: 343/379] train loss: 0.494828 accuracy: 0.875000
[3: 344/379] train loss: 0.108522 accuracy: 1.000000
[3: 345/379] train loss: 0.092234 accuracy: 0.968750
[3: 346/379] train loss: 0.432231 accuracy: 0.875000
[3: 347/379] train loss: 0.122642 accuracy: 0.968750
[3: 348/379] train loss: 0.122979 accuracy: 1.000000
[3: 349/379] train loss: 0.147453 accuracy: 0.937500
[3: 350/379] train loss: 0.373189 accuracy: 0.875000
[3: 350/379] [94mtest[39m loss: 0.176153 accuracy: 0.937500
[3: 351/379] train loss: 0.210698 accuracy: 0.906250
[3: 352/379] train loss: 0.083820 accuracy: 1.000000
[3: 353/379] train loss: 0.140611 accuracy: 0.968750
[3: 354/379] train loss: 0.085362 accuracy: 0.968750
[3: 355/379] train loss: 0.287194 accuracy: 0.906250
[3: 356/379] train loss: 0.090285 accuracy: 0.968750
[3: 357/379] train loss: 0.375744 accuracy: 0.906250
[3: 358/379] train loss: 0.148048 accuracy: 0.968750
[3: 359/379] train loss: 0.087766 accuracy: 0.968750
[3: 360/379] train loss: 0.380797 accuracy: 0.906250
[3: 360/379] [94mtest[39m loss: 0.132300 accuracy: 0.937500
[3: 361/379] train loss: 0.252967 accuracy: 0.937500
[3: 362/379] train loss: 0.107316 accuracy: 0.968750
[3: 363/379] train loss: 0.151631 accuracy: 0.937500
[3: 364/379] train loss: 0.185191 accuracy: 0.937500
[3: 365/379] train loss: 0.130580 accuracy: 0.937500
[3: 366/379] train loss: 0.580521 accuracy: 0.875000
[3: 367/379] train loss: 0.070904 accuracy: 1.000000
[3: 368/379] train loss: 0.116277 accuracy: 1.000000
[3: 369/379] train loss: 0.182665 accuracy: 0.937500
[3: 370/379] train loss: 0.180261 accuracy: 0.937500
[3: 370/379] [94mtest[39m loss: 0.073256 accuracy: 1.000000
[3: 371/379] train loss: 0.073875 accuracy: 1.000000
[3: 372/379] train loss: 0.352054 accuracy: 0.906250
[3: 373/379] train loss: 0.246525 accuracy: 0.906250
[3: 374/379] train loss: 0.101000 accuracy: 0.968750
[3: 375/379] train loss: 0.218581 accuracy: 0.906250
[3: 376/379] train loss: 0.135268 accuracy: 0.968750
[3: 377/379] train loss: 0.253606 accuracy: 0.906250
[3: 378/379] train loss: 0.294577 accuracy: 0.906250
[3: 379/379] train loss: 0.414977 accuracy: 0.218750
[4: 0/379] train loss: 0.108061 accuracy: 0.968750
[4: 0/379] [94mtest[39m loss: 0.368630 accuracy: 0.906250
[4: 1/379] train loss: 0.269853 accuracy: 0.906250
[4: 2/379] train loss: 0.283232 accuracy: 0.875000
[4: 3/379] train loss: 0.241440 accuracy: 0.937500
[4: 4/379] train loss: 0.164639 accuracy: 0.937500
[4: 5/379] train loss: 0.387850 accuracy: 0.906250
[4: 6/379] train loss: 0.048737 accuracy: 1.000000
[4: 7/379] train loss: 0.281609 accuracy: 0.906250
[4: 8/379] train loss: 0.336710 accuracy: 0.875000
[4: 9/379] train loss: 0.071376 accuracy: 1.000000
[4: 10/379] train loss: 0.285110 accuracy: 0.906250
[4: 10/379] [94mtest[39m loss: 0.217584 accuracy: 0.937500
[4: 11/379] train loss: 0.395695 accuracy: 0.906250
[4: 12/379] train loss: 0.682915 accuracy: 0.843750
[4: 13/379] train loss: 0.160546 accuracy: 0.906250
