/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[3: 120/379] [94mtest[39m loss: 0.045694 accuracy: 1.000000
[3: 121/379] train loss: 0.669167 accuracy: 0.812500
[3: 122/379] train loss: 0.053466 accuracy: 1.000000
[3: 123/379] train loss: 0.045677 accuracy: 1.000000
[3: 124/379] train loss: 0.155808 accuracy: 0.937500
[3: 125/379] train loss: 0.094700 accuracy: 1.000000
[3: 126/379] train loss: 0.484571 accuracy: 0.875000
[3: 127/379] train loss: 0.371306 accuracy: 0.875000
[3: 128/379] train loss: 0.227341 accuracy: 0.906250
[3: 129/379] train loss: 0.186082 accuracy: 0.906250
[3: 130/379] train loss: 0.332433 accuracy: 0.906250
[3: 130/379] [94mtest[39m loss: 0.075862 accuracy: 0.968750
[3: 131/379] train loss: 0.065589 accuracy: 0.968750
[3: 132/379] train loss: 0.200235 accuracy: 0.968750
[3: 133/379] train loss: 0.287029 accuracy: 0.875000
[3: 134/379] train loss: 0.364849 accuracy: 0.937500
[3: 135/379] train loss: 0.164168 accuracy: 0.968750
[3: 136/379] train loss: 0.347376 accuracy: 0.906250
[3: 137/379] train loss: 0.733415 accuracy: 0.843750
[3: 138/379] train loss: 0.076754 accuracy: 0.968750
[3: 139/379] train loss: 0.356806 accuracy: 0.906250
[3: 140/379] train loss: 0.230846 accuracy: 0.968750
[3: 140/379] [94mtest[39m loss: 0.340117 accuracy: 0.906250
[3: 141/379] train loss: 0.078972 accuracy: 0.968750
[3: 142/379] train loss: 0.230924 accuracy: 0.906250
[3: 143/379] train loss: 0.313163 accuracy: 0.906250
[3: 144/379] train loss: 0.094943 accuracy: 0.968750
[3: 145/379] train loss: 0.095693 accuracy: 0.968750
[3: 146/379] train loss: 0.211432 accuracy: 0.937500
[3: 147/379] train loss: 0.404500 accuracy: 0.875000
[3: 148/379] train loss: 0.228120 accuracy: 0.937500
[3: 149/379] train loss: 0.116556 accuracy: 0.968750
[3: 150/379] train loss: 0.197392 accuracy: 0.937500
[3: 150/379] [94mtest[39m loss: 0.084765 accuracy: 0.968750
[3: 151/379] train loss: 0.259014 accuracy: 0.937500
[3: 152/379] train loss: 0.187570 accuracy: 0.937500
[3: 153/379] train loss: 0.251248 accuracy: 0.906250
[3: 154/379] train loss: 0.286411 accuracy: 0.875000
[3: 155/379] train loss: 0.166890 accuracy: 0.968750
[3: 156/379] train loss: 0.099445 accuracy: 0.968750
[3: 157/379] train loss: 0.463407 accuracy: 0.875000
[3: 158/379] train loss: 0.074717 accuracy: 0.968750
[3: 159/379] train loss: 0.058329 accuracy: 1.000000
[3: 160/379] train loss: 0.066317 accuracy: 0.968750
[3: 160/379] [94mtest[39m loss: 0.083851 accuracy: 0.968750
[3: 161/379] train loss: 0.032363 accuracy: 1.000000
[3: 162/379] train loss: 0.150423 accuracy: 0.937500
[3: 163/379] train loss: 0.200904 accuracy: 0.968750
[3: 164/379] train loss: 0.219566 accuracy: 0.968750
[3: 165/379] train loss: 0.148296 accuracy: 0.968750
[3: 166/379] train loss: 0.175915 accuracy: 0.937500
[3: 167/379] train loss: 0.354986 accuracy: 0.906250
[3: 168/379] train loss: 0.243419 accuracy: 0.843750
[3: 169/379] train loss: 0.188402 accuracy: 0.937500
[3: 170/379] train loss: 0.123254 accuracy: 0.937500
[3: 170/379] [94mtest[39m loss: 0.122386 accuracy: 0.968750
[3: 171/379] train loss: 0.356050 accuracy: 0.875000
[3: 172/379] train loss: 0.404203 accuracy: 0.906250
[3: 173/379] train loss: 0.120195 accuracy: 1.000000
[3: 174/379] train loss: 0.080071 accuracy: 1.000000
[3: 175/379] train loss: 0.218183 accuracy: 0.968750
[3: 176/379] train loss: 0.248719 accuracy: 0.906250
[3: 177/379] train loss: 0.287495 accuracy: 0.906250
[3: 178/379] train loss: 0.225737 accuracy: 0.937500
[3: 179/379] train loss: 0.248383 accuracy: 0.906250
[3: 180/379] train loss: 0.187084 accuracy: 0.937500
[3: 180/379] [94mtest[39m loss: 0.352824 accuracy: 0.937500
[3: 181/379] train loss: 0.316436 accuracy: 0.937500
[3: 182/379] train loss: 0.206247 accuracy: 0.906250
[3: 183/379] train loss: 0.251007 accuracy: 0.937500
[3: 184/379] train loss: 0.196100 accuracy: 0.937500
[3: 185/379] train loss: 0.074394 accuracy: 1.000000
[3: 186/379] train loss: 0.408867 accuracy: 0.875000
[3: 187/379] train loss: 0.176285 accuracy: 0.937500
[3: 188/379] train loss: 0.151544 accuracy: 0.968750
[3: 189/379] train loss: 0.084640 accuracy: 0.968750
[3: 190/379] train loss: 0.250374 accuracy: 0.937500
[3: 190/379] [94mtest[39m loss: 0.210976 accuracy: 0.937500
[3: 191/379] train loss: 0.120723 accuracy: 0.968750
[3: 192/379] train loss: 0.207342 accuracy: 0.968750
[3: 193/379] train loss: 0.362733 accuracy: 0.906250
[3: 194/379] train loss: 0.237903 accuracy: 0.937500
[3: 195/379] train loss: 0.317410 accuracy: 0.906250
[3: 196/379] train loss: 0.128555 accuracy: 0.968750
[3: 197/379] train loss: 0.083329 accuracy: 0.968750
[3: 198/379] train loss: 0.265222 accuracy: 0.843750
[3: 199/379] train loss: 0.218668 accuracy: 0.937500
[3: 200/379] train loss: 0.267441 accuracy: 0.906250
[3: 200/379] [94mtest[39m loss: 0.192136 accuracy: 0.968750
[3: 201/379] train loss: 0.298716 accuracy: 0.906250
[3: 202/379] train loss: 0.259327 accuracy: 0.906250
[3: 203/379] train loss: 0.052422 accuracy: 1.000000
[3: 204/379] train loss: 0.247669 accuracy: 0.906250
[3: 205/379] train loss: 0.240857 accuracy: 0.968750
[3: 206/379] train loss: 0.369368 accuracy: 0.906250
[3: 207/379] train loss: 0.134764 accuracy: 0.968750
[3: 208/379] train loss: 0.084961 accuracy: 0.968750
[3: 209/379] train loss: 0.203559 accuracy: 0.937500
[3: 210/379] train loss: 0.206024 accuracy: 0.968750
[3: 210/379] [94mtest[39m loss: 0.356899 accuracy: 0.906250
[3: 211/379] train loss: 0.048468 accuracy: 1.000000
[3: 212/379] train loss: 0.227750 accuracy: 0.875000
[3: 213/379] train loss: 0.145396 accuracy: 0.968750
[3: 214/379] train loss: 0.352681 accuracy: 0.875000
[3: 215/379] train loss: 0.186335 accuracy: 0.906250
[3: 216/379] train loss: 0.320163 accuracy: 0.875000
[3: 217/379] train loss: 0.587951 accuracy: 0.875000
[3: 218/379] train loss: 0.248622 accuracy: 0.937500
[3: 219/379] train loss: 0.169949 accuracy: 0.906250
[3: 220/379] train loss: 0.085210 accuracy: 1.000000
[3: 220/379] [94mtest[39m loss: 0.236195 accuracy: 0.906250
[3: 221/379] train loss: 0.220028 accuracy: 0.937500
[3: 222/379] train loss: 0.178976 accuracy: 0.968750
[3: 223/379] train loss: 0.202767 accuracy: 0.937500
[3: 224/379] train loss: 0.256440 accuracy: 0.906250
[3: 225/379] train loss: 0.175795 accuracy: 0.906250
[3: 226/379] train loss: 0.139355 accuracy: 0.937500
[3: 227/379] train loss: 0.231171 accuracy: 0.937500
[3: 228/379] train loss: 0.024785 accuracy: 1.000000
[3: 229/379] train loss: 0.243030 accuracy: 0.906250
[3: 230/379] train loss: 0.218323 accuracy: 0.906250
[3: 230/379] [94mtest[39m loss: 0.312174 accuracy: 0.937500
[3: 231/379] train loss: 0.530663 accuracy: 0.906250
[3: 232/379] train loss: 0.077919 accuracy: 1.000000
[3: 233/379] train loss: 0.360280 accuracy: 0.906250
[3: 234/379] train loss: 0.224625 accuracy: 0.968750
[3: 235/379] train loss: 0.240558 accuracy: 0.937500
[3: 236/379] train loss: 0.065245 accuracy: 1.000000
[3: 237/379] train loss: 0.389866 accuracy: 0.906250
[3: 238/379] train loss: 0.128573 accuracy: 0.937500
[3: 239/379] train loss: 0.126246 accuracy: 0.968750
[3: 240/379] train loss: 0.777660 accuracy: 0.812500
[3: 240/379] [94mtest[39m loss: 0.106486 accuracy: 0.968750
[3: 241/379] train loss: 0.073135 accuracy: 1.000000
[3: 242/379] train loss: 0.167126 accuracy: 0.937500
[3: 243/379] train loss: 0.160940 accuracy: 0.937500
[3: 244/379] train loss: 0.148761 accuracy: 0.937500
[3: 245/379] train loss: 0.278485 accuracy: 0.937500
[3: 246/379] train loss: 0.170092 accuracy: 0.906250
[3: 247/379] train loss: 0.138251 accuracy: 0.968750
[3: 248/379] train loss: 0.208460 accuracy: 0.906250
[3: 249/379] train loss: 0.038285 accuracy: 1.000000
[3: 250/379] train loss: 0.185164 accuracy: 0.937500
[3: 250/379] [94mtest[39m loss: 0.185647 accuracy: 0.968750
[3: 251/379] train loss: 0.113064 accuracy: 0.937500
[3: 252/379] train loss: 0.209593 accuracy: 0.937500
[3: 253/379] train loss: 0.102027 accuracy: 0.937500
[3: 254/379] train loss: 0.334028 accuracy: 0.937500
[3: 255/379] train loss: 0.044361 accuracy: 1.000000
[3: 256/379] train loss: 0.146711 accuracy: 0.968750
[3: 257/379] train loss: 0.548437 accuracy: 0.812500
[3: 258/379] train loss: 0.105736 accuracy: 0.937500
[3: 259/379] train loss: 0.161125 accuracy: 0.968750
[3: 260/379] train loss: 0.246809 accuracy: 0.906250
[3: 260/379] [94mtest[39m loss: 0.194815 accuracy: 0.968750
[3: 261/379] train loss: 0.270973 accuracy: 0.906250
[3: 262/379] train loss: 0.322904 accuracy: 0.843750
[3: 263/379] train loss: 1.064159 accuracy: 0.718750
[3: 264/379] train loss: 0.080877 accuracy: 1.000000
[3: 265/379] train loss: 0.173128 accuracy: 0.968750
[3: 266/379] train loss: 0.322060 accuracy: 0.906250
[3: 267/379] train loss: 0.475142 accuracy: 0.875000
[3: 268/379] train loss: 0.271584 accuracy: 0.937500
[3: 269/379] train loss: 0.337814 accuracy: 0.906250
[3: 270/379] train loss: 0.090486 accuracy: 0.968750
[3: 270/379] [94mtest[39m loss: 0.058698 accuracy: 1.000000
[3: 271/379] train loss: 0.180278 accuracy: 0.937500
[3: 272/379] train loss: 0.145267 accuracy: 0.968750
[3: 273/379] train loss: 0.133075 accuracy: 0.968750
[3: 274/379] train loss: 0.571033 accuracy: 0.843750
[3: 275/379] train loss: 0.263475 accuracy: 0.875000
[3: 276/379] train loss: 0.152505 accuracy: 0.968750
[3: 277/379] train loss: 0.614923 accuracy: 0.812500
[3: 278/379] train loss: 0.155849 accuracy: 0.968750
[3: 279/379] train loss: 0.401392 accuracy: 0.906250
[3: 280/379] train loss: 0.573471 accuracy: 0.875000
[3: 280/379] [94mtest[39m loss: 0.220612 accuracy: 0.937500
[3: 281/379] train loss: 0.115944 accuracy: 0.937500
[3: 282/379] train loss: 0.194322 accuracy: 0.937500
[3: 283/379] train loss: 0.191605 accuracy: 0.937500
[3: 284/379] train loss: 0.124530 accuracy: 0.968750
[3: 285/379] train loss: 0.244142 accuracy: 0.937500
[3: 286/379] train loss: 0.196589 accuracy: 0.937500
[3: 287/379] train loss: 0.559439 accuracy: 0.843750
[3: 288/379] train loss: 0.168053 accuracy: 0.937500
[3: 289/379] train loss: 0.308201 accuracy: 0.843750
[3: 290/379] train loss: 0.157794 accuracy: 0.937500
[3: 290/379] [94mtest[39m loss: 0.020250 accuracy: 1.000000
[3: 291/379] train loss: 0.349042 accuracy: 0.875000
[3: 292/379] train loss: 0.353052 accuracy: 0.843750
[3: 293/379] train loss: 0.263189 accuracy: 0.937500
[3: 294/379] train loss: 0.156328 accuracy: 0.937500
[3: 295/379] train loss: 0.270094 accuracy: 0.875000
[3: 296/379] train loss: 0.305178 accuracy: 0.875000
[3: 297/379] train loss: 0.190033 accuracy: 0.968750
[3: 298/379] train loss: 0.320029 accuracy: 0.937500
[3: 299/379] train loss: 0.109782 accuracy: 0.968750
[3: 300/379] train loss: 0.161100 accuracy: 0.937500
[3: 300/379] [94mtest[39m loss: 0.113938 accuracy: 0.968750
[3: 301/379] train loss: 0.326273 accuracy: 0.875000
[3: 302/379] train loss: 0.091315 accuracy: 0.968750
[3: 303/379] train loss: 0.118253 accuracy: 0.937500
[3: 304/379] train loss: 0.287664 accuracy: 0.906250
[3: 305/379] train loss: 0.092647 accuracy: 1.000000
[3: 306/379] train loss: 0.204669 accuracy: 0.937500
[3: 307/379] train loss: 0.426107 accuracy: 0.906250
[3: 308/379] train loss: 0.509346 accuracy: 0.906250
[3: 309/379] train loss: 0.137792 accuracy: 0.968750
[3: 310/379] train loss: 0.061893 accuracy: 1.000000
[3: 310/379] [94mtest[39m loss: 0.161220 accuracy: 0.906250
[3: 311/379] train loss: 0.203810 accuracy: 0.937500
[3: 312/379] train loss: 0.172799 accuracy: 0.906250
[3: 313/379] train loss: 0.533229 accuracy: 0.843750
[3: 314/379] train loss: 0.217298 accuracy: 0.937500
[3: 315/379] train loss: 0.252196 accuracy: 0.937500
[3: 316/379] train loss: 0.044980 accuracy: 1.000000
[3: 317/379] train loss: 0.333849 accuracy: 0.937500
[3: 318/379] train loss: 0.181915 accuracy: 0.937500
[3: 319/379] train loss: 0.116543 accuracy: 0.968750
[3: 320/379] train loss: 0.249034 accuracy: 0.968750
[3: 320/379] [94mtest[39m loss: 0.385714 accuracy: 0.875000
[3: 321/379] train loss: 0.360491 accuracy: 0.937500
[3: 322/379] train loss: 0.054112 accuracy: 1.000000
[3: 323/379] train loss: 0.414909 accuracy: 0.875000
[3: 324/379] train loss: 0.350917 accuracy: 0.906250
[3: 325/379] train loss: 0.152379 accuracy: 0.937500
[3: 326/379] train loss: 0.070076 accuracy: 1.000000
[3: 327/379] train loss: 0.095619 accuracy: 0.968750
[3: 328/379] train loss: 0.159774 accuracy: 0.937500
[3: 329/379] train loss: 0.138150 accuracy: 0.875000
[3: 330/379] train loss: 0.054862 accuracy: 0.968750
[3: 330/379] [94mtest[39m loss: 0.110403 accuracy: 0.968750
[3: 331/379] train loss: 0.078017 accuracy: 0.968750
[3: 332/379] train loss: 0.130155 accuracy: 0.968750
[3: 333/379] train loss: 0.122580 accuracy: 0.968750
[3: 334/379] train loss: 0.227004 accuracy: 0.906250
[3: 335/379] train loss: 0.097315 accuracy: 0.968750
[3: 336/379] train loss: 0.193048 accuracy: 0.906250
[3: 337/379] train loss: 0.021557 accuracy: 1.000000
[3: 338/379] train loss: 0.370589 accuracy: 0.906250
[3: 339/379] train loss: 0.198907 accuracy: 0.968750
[3: 340/379] train loss: 0.572699 accuracy: 0.906250
[3: 340/379] [94mtest[39m loss: 0.013493 accuracy: 1.000000
[3: 341/379] train loss: 0.219823 accuracy: 0.968750
[3: 342/379] train loss: 0.886770 accuracy: 0.843750
[3: 343/379] train loss: 0.617717 accuracy: 0.875000
[3: 344/379] train loss: 0.159852 accuracy: 0.937500
[3: 345/379] train loss: 0.137297 accuracy: 0.937500
[3: 346/379] train loss: 0.101525 accuracy: 0.968750
[3: 347/379] train loss: 0.278749 accuracy: 0.937500
[3: 348/379] train loss: 0.092857 accuracy: 0.968750
[3: 349/379] train loss: 0.250815 accuracy: 0.906250
[3: 350/379] train loss: 0.083544 accuracy: 0.968750
[3: 350/379] [94mtest[39m loss: 0.196359 accuracy: 0.937500
[3: 351/379] train loss: 0.167006 accuracy: 0.906250
[3: 352/379] train loss: 0.074264 accuracy: 0.968750
[3: 353/379] train loss: 0.221857 accuracy: 0.937500
[3: 354/379] train loss: 0.081050 accuracy: 1.000000
[3: 355/379] train loss: 0.042598 accuracy: 1.000000
[3: 356/379] train loss: 0.415130 accuracy: 0.875000
[3: 357/379] train loss: 0.230647 accuracy: 0.937500
[3: 358/379] train loss: 0.237236 accuracy: 0.906250
[3: 359/379] train loss: 0.398289 accuracy: 0.937500
[3: 360/379] train loss: 0.556891 accuracy: 0.781250
[3: 360/379] [94mtest[39m loss: 0.030849 accuracy: 1.000000
[3: 361/379] train loss: 0.399528 accuracy: 0.875000
[3: 362/379] train loss: 0.336445 accuracy: 0.906250
[3: 363/379] train loss: 0.217493 accuracy: 0.937500
[3: 364/379] train loss: 0.384393 accuracy: 0.906250
[3: 365/379] train loss: 0.056963 accuracy: 1.000000
[3: 366/379] train loss: 0.198717 accuracy: 0.906250
[3: 367/379] train loss: 0.149853 accuracy: 0.937500
[3: 368/379] train loss: 0.188596 accuracy: 0.968750
[3: 369/379] train loss: 0.416746 accuracy: 0.843750
[3: 370/379] train loss: 0.779435 accuracy: 0.875000
[3: 370/379] [94mtest[39m loss: 0.397334 accuracy: 0.906250
[3: 371/379] train loss: 0.129923 accuracy: 0.937500
[3: 372/379] train loss: 0.254559 accuracy: 0.937500
[3: 373/379] train loss: 0.138547 accuracy: 0.968750
[3: 374/379] train loss: 0.063968 accuracy: 1.000000
[3: 375/379] train loss: 0.433910 accuracy: 0.937500
[3: 376/379] train loss: 0.606616 accuracy: 0.906250
[3: 377/379] train loss: 0.230367 accuracy: 0.937500
[3: 378/379] train loss: 0.200980 accuracy: 0.937500
[3: 379/379] train loss: 1.325055 accuracy: 0.187500
[4: 0/379] train loss: 0.223851 accuracy: 0.937500
[4: 0/379] [94mtest[39m loss: 0.064424 accuracy: 0.968750
[4: 1/379] train loss: 0.312505 accuracy: 0.875000
[4: 2/379] train loss: 0.066979 accuracy: 1.000000
[4: 3/379] train loss: 0.461104 accuracy: 0.906250
[4: 4/379] train loss: 0.286631 accuracy: 0.937500
[4: 5/379] train loss: 0.113846 accuracy: 0.968750
[4: 6/379] train loss: 0.195295 accuracy: 0.937500
[4: 7/379] train loss: 0.114394 accuracy: 1.000000
[4: 8/379] train loss: 0.397527 accuracy: 0.906250
[4: 9/379] train loss: 0.123802 accuracy: 0.937500
[4: 10/379] train loss: 0.130918 accuracy: 0.968750
[4: 10/379] [94mtest[39m loss: 0.201125 accuracy: 0.906250
[4: 11/379] train loss: 0.138481 accuracy: 0.968750
[4: 12/379] train loss: 0.294081 accuracy: 0.906250
[4: 13/379] train loss: 0.520170 accuracy: 0.812500
[4: 14/379] train loss: 0.319069 accuracy: 0.906250
[4: 15/379] train loss: 0.174560 accuracy: 0.937500
[4: 16/379] train loss: 0.435584 accuracy: 0.937500
[4: 17/379] train loss: 0.286111 accuracy: 0.906250
[4: 18/379] train loss: 0.357519 accuracy: 0.875000
[4: 19/379] train loss: 0.454931 accuracy: 0.843750
[4: 20/379] train loss: 0.206269 accuracy: 0.906250
[4: 20/379] [94mtest[39m loss: 0.204408 accuracy: 0.937500
[4: 21/379] train loss: 0.383131 accuracy: 0.875000
[4: 22/379] train loss: 0.184075 accuracy: 0.937500
[4: 23/379] train loss: 0.116743 accuracy: 0.968750
[4: 24/379] train loss: 0.050170 accuracy: 1.000000
[4: 25/379] train loss: 0.566809 accuracy: 0.781250
[4: 26/379] train loss: 0.232186 accuracy: 0.968750
[4: 27/379] train loss: 0.351323 accuracy: 0.906250
[4: 28/379] train loss: 0.374813 accuracy: 0.843750
[4: 29/379] train loss: 0.135708 accuracy: 0.937500
[4: 30/379] train loss: 0.418967 accuracy: 0.843750
[4: 30/379] [94mtest[39m loss: 0.157051 accuracy: 0.968750
[4: 31/379] train loss: 0.146390 accuracy: 0.937500
[4: 32/379] train loss: 0.405948 accuracy: 0.875000
[4: 33/379] train loss: 0.117876 accuracy: 0.968750
[4: 34/379] train loss: 0.249018 accuracy: 0.875000
[4: 35/379] train loss: 0.122044 accuracy: 0.937500
[4: 36/379] train loss: 0.108344 accuracy: 0.968750
[4: 37/379] train loss: 0.275848 accuracy: 0.906250
[4: 38/379] train loss: 0.134188 accuracy: 0.968750
[4: 39/379] train loss: 0.541794 accuracy: 0.843750
[4: 40/379] train loss: 0.175467 accuracy: 0.906250
[4: 40/379] [94mtest[39m loss: 0.369623 accuracy: 0.906250
[4: 41/379] train loss: 0.311469 accuracy: 0.906250
[4: 42/379] train loss: 0.325437 accuracy: 0.937500
[4: 43/379] train loss: 0.050967 accuracy: 1.000000
[4: 44/379] train loss: 0.113460 accuracy: 0.968750
[4: 45/379] train loss: 0.056447 accuracy: 1.000000
[4: 46/379] train loss: 0.295616 accuracy: 0.906250
[4: 47/379] train loss: 0.236681 accuracy: 0.937500
[4: 48/379] train loss: 0.322371 accuracy: 0.906250
[4: 49/379] train loss: 0.172819 accuracy: 0.968750
[4: 50/379] train loss: 0.098436 accuracy: 1.000000
[4: 50/379] [94mtest[39m loss: 0.240936 accuracy: 0.906250
[4: 51/379] train loss: 0.217136 accuracy: 0.968750
[4: 52/379] train loss: 0.238551 accuracy: 0.937500
[4: 53/379] train loss: 0.166213 accuracy: 0.937500
[4: 54/379] train loss: 0.112952 accuracy: 0.968750
[4: 55/379] train loss: 0.301974 accuracy: 0.875000
[4: 56/379] train loss: 0.362046 accuracy: 0.906250
[4: 57/379] train loss: 0.337191 accuracy: 0.875000
[4: 58/379] train loss: 0.232075 accuracy: 0.937500
[4: 59/379] train loss: 0.138990 accuracy: 0.968750
[4: 60/379] train loss: 0.154671 accuracy: 0.937500
[4: 60/379] [94mtest[39m loss: 0.208654 accuracy: 0.937500
[4: 61/379] train loss: 0.242740 accuracy: 0.906250
[4: 62/379] train loss: 0.077228 accuracy: 0.968750
[4: 63/379] train loss: 0.123051 accuracy: 0.968750
[4: 64/379] train loss: 0.081241 accuracy: 0.968750
[4: 65/379] train loss: 0.188593 accuracy: 0.937500
[4: 66/379] train loss: 0.274797 accuracy: 0.937500
[4: 67/379] train loss: 0.645025 accuracy: 0.843750
[4: 68/379] train loss: 0.156808 accuracy: 0.968750
[4: 69/379] train loss: 0.182673 accuracy: 0.937500
[4: 70/379] train loss: 0.133199 accuracy: 0.937500
[4: 70/379] [94mtest[39m loss: 0.305840 accuracy: 0.906250
[4: 71/379] train loss: 0.088084 accuracy: 1.000000
[4: 72/379] train loss: 0.543934 accuracy: 0.875000
[4: 73/379] train loss: 0.200317 accuracy: 0.937500
[4: 74/379] train loss: 0.299170 accuracy: 0.875000
[4: 75/379] train loss: 0.287652 accuracy: 0.968750
[4: 76/379] train loss: 0.332778 accuracy: 0.937500
[4: 77/379] train loss: 0.132152 accuracy: 0.968750
[4: 78/379] train loss: 0.035167 accuracy: 1.000000
[4: 79/379] train loss: 0.256270 accuracy: 0.937500
[4: 80/379] train loss: 0.142041 accuracy: 0.937500
[4: 80/379] [94mtest[39m loss: 0.071651 accuracy: 0.968750
[4: 81/379] train loss: 0.199724 accuracy: 0.906250
[4: 82/379] train loss: 0.160894 accuracy: 0.937500
[4: 83/379] train loss: 0.148574 accuracy: 0.968750
[4: 84/379] train loss: 0.298972 accuracy: 0.937500
[4: 85/379] train loss: 0.277459 accuracy: 0.906250
[4: 86/379] train loss: 0.370485 accuracy: 0.875000
[4: 87/379] train loss: 0.285083 accuracy: 0.937500
[4: 88/379] train loss: 0.247264 accuracy: 0.843750
[4: 89/379] train loss: 0.087993 accuracy: 0.968750
[4: 90/379] train loss: 0.250966 accuracy: 0.906250
[4: 90/379] [94mtest[39m loss: 0.157441 accuracy: 0.937500
[4: 91/379] train loss: 0.310635 accuracy: 0.937500
[4: 92/379] train loss: 0.168275 accuracy: 0.906250
[4: 93/379] train loss: 0.227408 accuracy: 0.906250
[4: 94/379] train loss: 0.398413 accuracy: 0.843750
[4: 95/379] train loss: 0.289764 accuracy: 0.906250
[4: 96/379] train loss: 0.075139 accuracy: 0.968750
[4: 97/379] train loss: 0.244754 accuracy: 0.937500
[4: 98/379] train loss: 0.125297 accuracy: 0.906250
[4: 99/379] train loss: 0.189011 accuracy: 0.968750
[4: 100/379] train loss: 0.104607 accuracy: 0.937500
[4: 100/379] [94mtest[39m loss: 0.221575 accuracy: 0.937500
[4: 101/379] train loss: 0.497355 accuracy: 0.875000
[4: 102/379] train loss: 0.583784 accuracy: 0.812500
[4: 103/379] train loss: 0.353151 accuracy: 0.843750
[4: 104/379] train loss: 0.607735 accuracy: 0.843750
[4: 105/379] train loss: 0.074665 accuracy: 0.968750
[4: 106/379] train loss: 0.113896 accuracy: 0.968750
[4: 107/379] train loss: 0.341902 accuracy: 0.843750
[4: 108/379] train loss: 0.468723 accuracy: 0.843750
[4: 109/379] train loss: 0.210479 accuracy: 0.937500
[4: 110/379] train loss: 0.186916 accuracy: 0.875000
[4: 110/379] [94mtest[39m loss: 0.133602 accuracy: 0.968750
[4: 111/379] train loss: 0.285396 accuracy: 0.937500
[4: 112/379] train loss: 0.153182 accuracy: 0.968750
[4: 113/379] train loss: 0.170068 accuracy: 0.937500
[4: 114/379] train loss: 0.274912 accuracy: 0.875000
[4: 115/379] train loss: 0.506201 accuracy: 0.843750
[4: 116/379] train loss: 0.141445 accuracy: 0.968750
[4: 117/379] train loss: 0.228584 accuracy: 0.906250
[4: 118/379] train loss: 0.151221 accuracy: 0.968750
[4: 119/379] train loss: 0.274479 accuracy: 0.937500
[4: 120/379] train loss: 0.304692 accuracy: 0.906250
[4: 120/379] [94mtest[39m loss: 0.160199 accuracy: 0.968750
[4: 121/379] train loss: 0.453766 accuracy: 0.843750
[4: 122/379] train loss: 0.132327 accuracy: 0.968750
[4: 123/379] train loss: 0.214354 accuracy: 0.906250
[4: 124/379] train loss: 0.123843 accuracy: 0.968750
[4: 125/379] train loss: 0.221720 accuracy: 0.937500
[4: 126/379] train loss: 0.264093 accuracy: 0.906250
[4: 127/379] train loss: 0.184684 accuracy: 0.937500
[4: 128/379] train loss: 0.119166 accuracy: 0.968750
[4: 129/379] train loss: 0.221450 accuracy: 0.906250
[4: 130/379] train loss: 0.187323 accuracy: 0.906250
[4: 130/379] [94mtest[39m loss: 0.084707 accuracy: 0.968750
[4: 131/379] train loss: 0.117233 accuracy: 0.968750
[4: 132/379] train loss: 0.358286 accuracy: 0.843750
[4: 133/379] train loss: 0.086937 accuracy: 1.000000
[4: 134/379] train loss: 0.354473 accuracy: 0.875000
[4: 135/379] train loss: 0.079447 accuracy: 0.968750
[4: 136/379] train loss: 0.335144 accuracy: 0.937500
[4: 137/379] train loss: 0.190164 accuracy: 0.937500
[4: 138/379] train loss: 0.071928 accuracy: 0.968750
[4: 139/379] train loss: 0.043360 accuracy: 1.000000
[4: 140/379] train loss: 0.080565 accuracy: 0.968750
[4: 140/379] [94mtest[39m loss: 0.255671 accuracy: 0.937500
[4: 141/379] train loss: 0.365234 accuracy: 0.906250
[4: 142/379] train loss: 0.338085 accuracy: 0.843750
[4: 143/379] train loss: 0.093758 accuracy: 0.968750
[4: 144/379] train loss: 0.066814 accuracy: 0.968750
[4: 145/379] train loss: 0.304022 accuracy: 0.875000
[4: 146/379] train loss: 0.247661 accuracy: 0.906250
[4: 147/379] train loss: 0.271756 accuracy: 0.906250
[4: 148/379] train loss: 0.092570 accuracy: 0.937500
[4: 149/379] train loss: 0.039017 accuracy: 1.000000
[4: 150/379] train loss: 0.350099 accuracy: 0.937500
[4: 150/379] [94mtest[39m loss: 0.070144 accuracy: 1.000000
[4: 151/379] train loss: 0.208695 accuracy: 0.937500
[4: 152/379] train loss: 0.260966 accuracy: 0.906250
[4: 153/379] train loss: 0.370402 accuracy: 0.906250
[4: 154/379] train loss: 0.094861 accuracy: 0.968750
[4: 155/379] train loss: 0.107042 accuracy: 0.968750
[4: 156/379] train loss: 0.103346 accuracy: 0.968750
[4: 157/379] train loss: 0.105696 accuracy: 0.968750
[4: 158/379] train loss: 0.520798 accuracy: 0.875000
[4: 159/379] train loss: 0.440395 accuracy: 0.875000
[4: 160/379] train loss: 0.096720 accuracy: 1.000000
[4: 160/379] [94mtest[39m loss: 0.233434 accuracy: 0.875000
[4: 161/379] train loss: 0.085373 accuracy: 0.968750
[4: 162/379] train loss: 0.119039 accuracy: 0.968750
