/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[3: 120/379] [94mtest[39m loss: 0.272092 accuracy: 0.906250
[3: 121/379] train loss: 0.121623 accuracy: 0.968750
[3: 122/379] train loss: 0.221446 accuracy: 0.906250
[3: 123/379] train loss: 0.361170 accuracy: 0.875000
[3: 124/379] train loss: 0.155060 accuracy: 0.937500
[3: 125/379] train loss: 0.103794 accuracy: 0.968750
[3: 126/379] train loss: 0.288216 accuracy: 0.906250
[3: 127/379] train loss: 0.111633 accuracy: 0.968750
[3: 128/379] train loss: 0.219536 accuracy: 0.937500
[3: 129/379] train loss: 0.369948 accuracy: 0.968750
[3: 130/379] train loss: 0.415459 accuracy: 0.906250
[3: 130/379] [94mtest[39m loss: 0.027644 accuracy: 1.000000
[3: 131/379] train loss: 0.273501 accuracy: 0.937500
[3: 132/379] train loss: 0.102200 accuracy: 0.937500
[3: 133/379] train loss: 0.078310 accuracy: 0.968750
[3: 134/379] train loss: 0.415521 accuracy: 0.906250
[3: 135/379] train loss: 0.272264 accuracy: 0.906250
[3: 136/379] train loss: 0.168412 accuracy: 0.968750
[3: 137/379] train loss: 0.164271 accuracy: 0.906250
[3: 138/379] train loss: 0.443164 accuracy: 0.843750
[3: 139/379] train loss: 0.130434 accuracy: 0.968750
[3: 140/379] train loss: 0.162268 accuracy: 0.937500
[3: 140/379] [94mtest[39m loss: 0.070947 accuracy: 0.968750
[3: 141/379] train loss: 0.135629 accuracy: 0.937500
[3: 142/379] train loss: 0.104791 accuracy: 0.968750
[3: 143/379] train loss: 0.145506 accuracy: 0.968750
[3: 144/379] train loss: 0.206724 accuracy: 0.937500
[3: 145/379] train loss: 0.210100 accuracy: 0.968750
[3: 146/379] train loss: 0.297691 accuracy: 0.906250
[3: 147/379] train loss: 0.147170 accuracy: 0.968750
[3: 148/379] train loss: 0.242157 accuracy: 0.875000
[3: 149/379] train loss: 0.202560 accuracy: 0.875000
[3: 150/379] train loss: 0.054547 accuracy: 1.000000
[3: 150/379] [94mtest[39m loss: 0.339442 accuracy: 0.906250
[3: 151/379] train loss: 0.113512 accuracy: 0.937500
[3: 152/379] train loss: 0.208148 accuracy: 0.968750
[3: 153/379] train loss: 0.512247 accuracy: 0.843750
[3: 154/379] train loss: 0.219087 accuracy: 0.937500
[3: 155/379] train loss: 0.272912 accuracy: 0.906250
[3: 156/379] train loss: 0.144870 accuracy: 0.906250
[3: 157/379] train loss: 0.241153 accuracy: 0.937500
[3: 158/379] train loss: 0.243759 accuracy: 0.937500
[3: 159/379] train loss: 0.266760 accuracy: 0.968750
[3: 160/379] train loss: 0.117092 accuracy: 1.000000
[3: 160/379] [94mtest[39m loss: 0.136552 accuracy: 0.968750
[3: 161/379] train loss: 0.111926 accuracy: 0.937500
[3: 162/379] train loss: 0.546903 accuracy: 0.875000
[3: 163/379] train loss: 0.295172 accuracy: 0.906250
[3: 164/379] train loss: 0.155869 accuracy: 0.968750
[3: 165/379] train loss: 0.155164 accuracy: 0.968750
[3: 166/379] train loss: 0.217960 accuracy: 0.937500
[3: 167/379] train loss: 0.091704 accuracy: 0.968750
[3: 168/379] train loss: 0.494837 accuracy: 0.843750
[3: 169/379] train loss: 0.412859 accuracy: 0.875000
[3: 170/379] train loss: 0.203944 accuracy: 0.937500
[3: 170/379] [94mtest[39m loss: 0.334542 accuracy: 0.812500
[3: 171/379] train loss: 0.102704 accuracy: 0.968750
[3: 172/379] train loss: 0.464498 accuracy: 0.875000
[3: 173/379] train loss: 0.123144 accuracy: 0.937500
[3: 174/379] train loss: 0.471911 accuracy: 0.906250
[3: 175/379] train loss: 0.253785 accuracy: 0.875000
[3: 176/379] train loss: 0.176380 accuracy: 0.937500
[3: 177/379] train loss: 0.244541 accuracy: 0.937500
[3: 178/379] train loss: 0.297591 accuracy: 0.906250
[3: 179/379] train loss: 0.221700 accuracy: 0.968750
[3: 180/379] train loss: 0.303956 accuracy: 0.937500
[3: 180/379] [94mtest[39m loss: 0.401645 accuracy: 0.906250
[3: 181/379] train loss: 0.212550 accuracy: 0.968750
[3: 182/379] train loss: 0.141980 accuracy: 0.968750
[3: 183/379] train loss: 0.090520 accuracy: 0.968750
[3: 184/379] train loss: 0.181200 accuracy: 0.968750
[3: 185/379] train loss: 0.127208 accuracy: 0.937500
[3: 186/379] train loss: 0.110737 accuracy: 1.000000
[3: 187/379] train loss: 0.184370 accuracy: 0.906250
[3: 188/379] train loss: 1.056200 accuracy: 0.750000
[3: 189/379] train loss: 0.190509 accuracy: 0.968750
[3: 190/379] train loss: 0.336947 accuracy: 0.906250
[3: 190/379] [94mtest[39m loss: 0.057650 accuracy: 0.968750
[3: 191/379] train loss: 0.152470 accuracy: 0.937500
[3: 192/379] train loss: 0.209818 accuracy: 0.906250
[3: 193/379] train loss: 0.153093 accuracy: 0.937500
[3: 194/379] train loss: 0.248465 accuracy: 0.906250
[3: 195/379] train loss: 0.282470 accuracy: 0.875000
[3: 196/379] train loss: 0.158339 accuracy: 0.906250
[3: 197/379] train loss: 0.153090 accuracy: 0.937500
[3: 198/379] train loss: 0.091359 accuracy: 1.000000
[3: 199/379] train loss: 0.160389 accuracy: 0.937500
[3: 200/379] train loss: 0.097504 accuracy: 0.968750
[3: 200/379] [94mtest[39m loss: 0.156595 accuracy: 0.968750
[3: 201/379] train loss: 0.102924 accuracy: 1.000000
[3: 202/379] train loss: 0.272345 accuracy: 0.906250
[3: 203/379] train loss: 0.114510 accuracy: 0.968750
[3: 204/379] train loss: 0.093926 accuracy: 0.937500
[3: 205/379] train loss: 0.120763 accuracy: 0.968750
[3: 206/379] train loss: 0.153846 accuracy: 0.937500
[3: 207/379] train loss: 0.242414 accuracy: 0.968750
[3: 208/379] train loss: 0.198288 accuracy: 0.906250
[3: 209/379] train loss: 0.298352 accuracy: 0.875000
[3: 210/379] train loss: 0.229361 accuracy: 0.937500
[3: 210/379] [94mtest[39m loss: 0.122548 accuracy: 0.968750
[3: 211/379] train loss: 0.285920 accuracy: 0.937500
[3: 212/379] train loss: 0.648718 accuracy: 0.875000
[3: 213/379] train loss: 0.105040 accuracy: 0.968750
[3: 214/379] train loss: 0.190943 accuracy: 0.937500
[3: 215/379] train loss: 0.304322 accuracy: 0.875000
[3: 216/379] train loss: 0.109117 accuracy: 0.968750
[3: 217/379] train loss: 0.156564 accuracy: 0.968750
[3: 218/379] train loss: 0.077381 accuracy: 1.000000
[3: 219/379] train loss: 0.191919 accuracy: 0.906250
[3: 220/379] train loss: 0.124638 accuracy: 0.968750
[3: 220/379] [94mtest[39m loss: 0.076280 accuracy: 1.000000
[3: 221/379] train loss: 0.096999 accuracy: 0.937500
[3: 222/379] train loss: 0.244555 accuracy: 0.875000
[3: 223/379] train loss: 0.199721 accuracy: 0.968750
[3: 224/379] train loss: 0.186677 accuracy: 0.937500
[3: 225/379] train loss: 0.297417 accuracy: 0.937500
[3: 226/379] train loss: 0.198743 accuracy: 0.968750
[3: 227/379] train loss: 0.166440 accuracy: 0.937500
[3: 228/379] train loss: 0.380779 accuracy: 0.875000
[3: 229/379] train loss: 0.493349 accuracy: 0.812500
[3: 230/379] train loss: 0.264522 accuracy: 0.875000
[3: 230/379] [94mtest[39m loss: 0.170726 accuracy: 0.937500
[3: 231/379] train loss: 0.224326 accuracy: 0.937500
[3: 232/379] train loss: 0.051249 accuracy: 1.000000
[3: 233/379] train loss: 0.021293 accuracy: 1.000000
[3: 234/379] train loss: 0.109465 accuracy: 0.968750
[3: 235/379] train loss: 0.191266 accuracy: 0.906250
[3: 236/379] train loss: 0.149068 accuracy: 0.937500
[3: 237/379] train loss: 0.578088 accuracy: 0.812500
[3: 238/379] train loss: 0.111568 accuracy: 0.968750
[3: 239/379] train loss: 0.258994 accuracy: 0.937500
[3: 240/379] train loss: 0.268313 accuracy: 0.968750
[3: 240/379] [94mtest[39m loss: 0.025206 accuracy: 1.000000
[3: 241/379] train loss: 0.224049 accuracy: 0.937500
[3: 242/379] train loss: 0.136355 accuracy: 0.937500
[3: 243/379] train loss: 0.182994 accuracy: 0.968750
[3: 244/379] train loss: 0.264809 accuracy: 0.937500
[3: 245/379] train loss: 0.200095 accuracy: 0.937500
[3: 246/379] train loss: 0.246643 accuracy: 0.968750
[3: 247/379] train loss: 0.096536 accuracy: 0.937500
[3: 248/379] train loss: 0.043541 accuracy: 1.000000
[3: 249/379] train loss: 0.311829 accuracy: 0.906250
[3: 250/379] train loss: 0.252191 accuracy: 0.906250
[3: 250/379] [94mtest[39m loss: 0.084227 accuracy: 1.000000
[3: 251/379] train loss: 0.456790 accuracy: 0.875000
[3: 252/379] train loss: 0.147000 accuracy: 0.937500
[3: 253/379] train loss: 0.304218 accuracy: 0.968750
[3: 254/379] train loss: 0.194420 accuracy: 0.906250
[3: 255/379] train loss: 0.361511 accuracy: 0.906250
[3: 256/379] train loss: 0.143834 accuracy: 0.968750
[3: 257/379] train loss: 0.271870 accuracy: 0.875000
[3: 258/379] train loss: 0.149389 accuracy: 0.968750
[3: 259/379] train loss: 0.256011 accuracy: 0.875000
[3: 260/379] train loss: 0.149882 accuracy: 0.937500
[3: 260/379] [94mtest[39m loss: 0.108875 accuracy: 0.968750
[3: 261/379] train loss: 0.259400 accuracy: 0.906250
[3: 262/379] train loss: 0.110806 accuracy: 0.937500
[3: 263/379] train loss: 0.510896 accuracy: 0.875000
[3: 264/379] train loss: 0.541950 accuracy: 0.843750
[3: 265/379] train loss: 0.326960 accuracy: 0.937500
[3: 266/379] train loss: 0.300574 accuracy: 0.937500
[3: 267/379] train loss: 0.037091 accuracy: 1.000000
[3: 268/379] train loss: 0.241621 accuracy: 0.937500
[3: 269/379] train loss: 0.242250 accuracy: 0.906250
[3: 270/379] train loss: 0.184823 accuracy: 0.937500
[3: 270/379] [94mtest[39m loss: 0.104364 accuracy: 0.968750
[3: 271/379] train loss: 0.118282 accuracy: 1.000000
[3: 272/379] train loss: 0.103667 accuracy: 0.968750
[3: 273/379] train loss: 0.337326 accuracy: 0.906250
[3: 274/379] train loss: 0.272167 accuracy: 0.875000
[3: 275/379] train loss: 0.421063 accuracy: 0.843750
[3: 276/379] train loss: 0.105277 accuracy: 0.968750
[3: 277/379] train loss: 0.272930 accuracy: 0.968750
[3: 278/379] train loss: 0.406924 accuracy: 0.843750
[3: 279/379] train loss: 0.101707 accuracy: 1.000000
[3: 280/379] train loss: 0.484199 accuracy: 0.906250
[3: 280/379] [94mtest[39m loss: 0.118014 accuracy: 0.968750
[3: 281/379] train loss: 0.622494 accuracy: 0.843750
[3: 282/379] train loss: 0.071504 accuracy: 1.000000
[3: 283/379] train loss: 0.228631 accuracy: 0.968750
[3: 284/379] train loss: 0.173269 accuracy: 0.968750
[3: 285/379] train loss: 0.067151 accuracy: 1.000000
[3: 286/379] train loss: 0.031430 accuracy: 1.000000
[3: 287/379] train loss: 0.332247 accuracy: 0.843750
[3: 288/379] train loss: 0.362168 accuracy: 0.875000
[3: 289/379] train loss: 0.386841 accuracy: 0.875000
[3: 290/379] train loss: 0.466040 accuracy: 0.812500
[3: 290/379] [94mtest[39m loss: 0.261664 accuracy: 0.875000
[3: 291/379] train loss: 0.147493 accuracy: 0.937500
[3: 292/379] train loss: 0.296992 accuracy: 0.906250
[3: 293/379] train loss: 0.132980 accuracy: 0.906250
[3: 294/379] train loss: 0.047192 accuracy: 1.000000
[3: 295/379] train loss: 0.108159 accuracy: 0.968750
[3: 296/379] train loss: 0.214810 accuracy: 0.937500
[3: 297/379] train loss: 0.403834 accuracy: 0.906250
[3: 298/379] train loss: 0.246436 accuracy: 0.906250
[3: 299/379] train loss: 0.132284 accuracy: 0.968750
[3: 300/379] train loss: 0.353734 accuracy: 0.875000
[3: 300/379] [94mtest[39m loss: 0.079456 accuracy: 0.968750
[3: 301/379] train loss: 0.112927 accuracy: 0.968750
[3: 302/379] train loss: 0.263496 accuracy: 0.906250
[3: 303/379] train loss: 0.117900 accuracy: 0.968750
[3: 304/379] train loss: 0.104155 accuracy: 0.937500
[3: 305/379] train loss: 0.218903 accuracy: 0.906250
[3: 306/379] train loss: 0.190338 accuracy: 0.937500
[3: 307/379] train loss: 0.227410 accuracy: 0.968750
[3: 308/379] train loss: 0.093195 accuracy: 0.968750
[3: 309/379] train loss: 0.316285 accuracy: 0.906250
[3: 310/379] train loss: 0.242252 accuracy: 0.843750
[3: 310/379] [94mtest[39m loss: 0.147522 accuracy: 0.968750
[3: 311/379] train loss: 0.260551 accuracy: 0.937500
[3: 312/379] train loss: 0.220561 accuracy: 0.906250
[3: 313/379] train loss: 0.286486 accuracy: 0.937500
[3: 314/379] train loss: 0.293106 accuracy: 0.906250
[3: 315/379] train loss: 0.374866 accuracy: 0.843750
[3: 316/379] train loss: 0.079334 accuracy: 0.968750
[3: 317/379] train loss: 0.369296 accuracy: 0.906250
[3: 318/379] train loss: 0.285298 accuracy: 0.906250
[3: 319/379] train loss: 0.194240 accuracy: 0.937500
[3: 320/379] train loss: 0.354155 accuracy: 0.875000
[3: 320/379] [94mtest[39m loss: 0.210062 accuracy: 0.906250
[3: 321/379] train loss: 0.281695 accuracy: 0.937500
[3: 322/379] train loss: 0.143765 accuracy: 0.937500
[3: 323/379] train loss: 0.169390 accuracy: 0.906250
[3: 324/379] train loss: 0.267949 accuracy: 0.906250
[3: 325/379] train loss: 0.051546 accuracy: 1.000000
[3: 326/379] train loss: 0.205604 accuracy: 0.968750
[3: 327/379] train loss: 0.158953 accuracy: 0.937500
[3: 328/379] train loss: 0.360430 accuracy: 0.875000
[3: 329/379] train loss: 0.576582 accuracy: 0.906250
[3: 330/379] train loss: 0.106453 accuracy: 0.937500
[3: 330/379] [94mtest[39m loss: 0.168018 accuracy: 0.968750
[3: 331/379] train loss: 0.105487 accuracy: 0.968750
[3: 332/379] train loss: 0.190526 accuracy: 0.937500
[3: 333/379] train loss: 0.082126 accuracy: 0.968750
[3: 334/379] train loss: 0.315955 accuracy: 0.875000
[3: 335/379] train loss: 1.103222 accuracy: 0.781250
[3: 336/379] train loss: 0.287480 accuracy: 0.875000
[3: 337/379] train loss: 0.158007 accuracy: 0.968750
[3: 338/379] train loss: 0.170346 accuracy: 0.937500
[3: 339/379] train loss: 0.327577 accuracy: 0.875000
[3: 340/379] train loss: 0.088183 accuracy: 1.000000
[3: 340/379] [94mtest[39m loss: 0.157947 accuracy: 0.968750
[3: 341/379] train loss: 0.450703 accuracy: 0.937500
[3: 342/379] train loss: 0.092968 accuracy: 0.968750
[3: 343/379] train loss: 0.201772 accuracy: 0.906250
[3: 344/379] train loss: 0.419298 accuracy: 0.875000
[3: 345/379] train loss: 0.607156 accuracy: 0.843750
[3: 346/379] train loss: 0.392046 accuracy: 0.875000
[3: 347/379] train loss: 0.296371 accuracy: 0.906250
[3: 348/379] train loss: 0.252203 accuracy: 0.906250
[3: 349/379] train loss: 0.278592 accuracy: 0.906250
[3: 350/379] train loss: 0.325552 accuracy: 0.875000
[3: 350/379] [94mtest[39m loss: 0.237555 accuracy: 0.906250
[3: 351/379] train loss: 0.153076 accuracy: 0.906250
[3: 352/379] train loss: 0.121606 accuracy: 0.968750
[3: 353/379] train loss: 0.324434 accuracy: 0.906250
[3: 354/379] train loss: 0.334617 accuracy: 0.906250
[3: 355/379] train loss: 0.494314 accuracy: 0.843750
[3: 356/379] train loss: 0.358290 accuracy: 0.843750
[3: 357/379] train loss: 0.263282 accuracy: 0.906250
[3: 358/379] train loss: 0.232679 accuracy: 0.906250
[3: 359/379] train loss: 0.676965 accuracy: 0.843750
[3: 360/379] train loss: 0.147637 accuracy: 0.968750
[3: 360/379] [94mtest[39m loss: 0.074498 accuracy: 0.968750
[3: 361/379] train loss: 0.119197 accuracy: 0.937500
[3: 362/379] train loss: 0.395546 accuracy: 0.937500
[3: 363/379] train loss: 0.429387 accuracy: 0.937500
[3: 364/379] train loss: 0.082974 accuracy: 0.968750
[3: 365/379] train loss: 0.054702 accuracy: 1.000000
[3: 366/379] train loss: 0.206099 accuracy: 0.937500
[3: 367/379] train loss: 0.184164 accuracy: 0.937500
[3: 368/379] train loss: 0.259503 accuracy: 0.937500
[3: 369/379] train loss: 0.137847 accuracy: 1.000000
[3: 370/379] train loss: 0.081304 accuracy: 1.000000
[3: 370/379] [94mtest[39m loss: 0.198637 accuracy: 0.906250
[3: 371/379] train loss: 0.057656 accuracy: 0.968750
[3: 372/379] train loss: 0.284354 accuracy: 0.937500
[3: 373/379] train loss: 0.278896 accuracy: 0.906250
[3: 374/379] train loss: 0.265125 accuracy: 0.937500
[3: 375/379] train loss: 0.209316 accuracy: 0.937500
[3: 376/379] train loss: 0.146316 accuracy: 0.937500
[3: 377/379] train loss: 0.231694 accuracy: 0.906250
[3: 378/379] train loss: 0.345216 accuracy: 0.906250
[3: 379/379] train loss: 0.642075 accuracy: 0.218750
[4: 0/379] train loss: 0.040966 accuracy: 1.000000
[4: 0/379] [94mtest[39m loss: 0.047061 accuracy: 1.000000
[4: 1/379] train loss: 0.254049 accuracy: 0.906250
[4: 2/379] train loss: 0.113307 accuracy: 1.000000
[4: 3/379] train loss: 0.112140 accuracy: 0.968750
[4: 4/379] train loss: 0.119519 accuracy: 0.968750
[4: 5/379] train loss: 0.206198 accuracy: 0.875000
[4: 6/379] train loss: 0.320559 accuracy: 0.906250
[4: 7/379] train loss: 0.147432 accuracy: 0.937500
[4: 8/379] train loss: 0.147366 accuracy: 0.937500
[4: 9/379] train loss: 0.106633 accuracy: 0.968750
[4: 10/379] train loss: 0.226084 accuracy: 0.968750
[4: 10/379] [94mtest[39m loss: 0.335908 accuracy: 0.843750
[4: 11/379] train loss: 0.289807 accuracy: 0.875000
[4: 12/379] train loss: 0.369351 accuracy: 0.906250
[4: 13/379] train loss: 0.055722 accuracy: 1.000000
[4: 14/379] train loss: 0.570874 accuracy: 0.875000
[4: 15/379] train loss: 0.154120 accuracy: 0.937500
[4: 16/379] train loss: 0.091028 accuracy: 1.000000
[4: 17/379] train loss: 0.179146 accuracy: 0.937500
[4: 18/379] train loss: 0.041673 accuracy: 1.000000
[4: 19/379] train loss: 0.191807 accuracy: 0.937500
[4: 20/379] train loss: 0.369951 accuracy: 0.906250
[4: 20/379] [94mtest[39m loss: 0.312029 accuracy: 0.906250
[4: 21/379] train loss: 0.191516 accuracy: 0.937500
[4: 22/379] train loss: 0.351865 accuracy: 0.875000
[4: 23/379] train loss: 0.199585 accuracy: 0.937500
[4: 24/379] train loss: 0.181181 accuracy: 0.968750
[4: 25/379] train loss: 0.171259 accuracy: 0.968750
[4: 26/379] train loss: 0.163370 accuracy: 0.937500
[4: 27/379] train loss: 0.065566 accuracy: 0.968750
[4: 28/379] train loss: 0.191317 accuracy: 0.937500
[4: 29/379] train loss: 0.180711 accuracy: 0.968750
[4: 30/379] train loss: 0.158682 accuracy: 0.968750
[4: 30/379] [94mtest[39m loss: 0.383936 accuracy: 0.875000
[4: 31/379] train loss: 0.164628 accuracy: 0.968750
[4: 32/379] train loss: 0.334773 accuracy: 0.875000
[4: 33/379] train loss: 0.736432 accuracy: 0.906250
[4: 34/379] train loss: 0.297020 accuracy: 0.937500
[4: 35/379] train loss: 0.103040 accuracy: 0.968750
[4: 36/379] train loss: 0.316013 accuracy: 0.875000
[4: 37/379] train loss: 0.130916 accuracy: 0.968750
[4: 38/379] train loss: 0.218247 accuracy: 0.906250
[4: 39/379] train loss: 0.441114 accuracy: 0.906250
[4: 40/379] train loss: 0.081329 accuracy: 1.000000
[4: 40/379] [94mtest[39m loss: 0.258063 accuracy: 0.937500
[4: 41/379] train loss: 0.067068 accuracy: 0.968750
[4: 42/379] train loss: 0.185267 accuracy: 0.968750
[4: 43/379] train loss: 0.170800 accuracy: 0.968750
[4: 44/379] train loss: 0.136553 accuracy: 0.937500
[4: 45/379] train loss: 0.157817 accuracy: 0.937500
[4: 46/379] train loss: 0.224756 accuracy: 0.937500
[4: 47/379] train loss: 0.106216 accuracy: 0.968750
[4: 48/379] train loss: 0.106355 accuracy: 0.937500
[4: 49/379] train loss: 0.114435 accuracy: 0.968750
[4: 50/379] train loss: 0.193710 accuracy: 0.968750
[4: 50/379] [94mtest[39m loss: 0.188334 accuracy: 0.906250
[4: 51/379] train loss: 0.282705 accuracy: 0.843750
[4: 52/379] train loss: 0.704650 accuracy: 0.843750
[4: 53/379] train loss: 0.131325 accuracy: 0.968750
[4: 54/379] train loss: 0.108534 accuracy: 0.968750
[4: 55/379] train loss: 0.201143 accuracy: 0.906250
[4: 56/379] train loss: 0.250182 accuracy: 0.937500
[4: 57/379] train loss: 0.223629 accuracy: 0.875000
[4: 58/379] train loss: 0.298475 accuracy: 0.875000
[4: 59/379] train loss: 0.075870 accuracy: 0.968750
[4: 60/379] train loss: 0.094095 accuracy: 0.968750
[4: 60/379] [94mtest[39m loss: 0.335073 accuracy: 0.906250
[4: 61/379] train loss: 0.076882 accuracy: 0.968750
[4: 62/379] train loss: 0.118768 accuracy: 0.968750
[4: 63/379] train loss: 0.516183 accuracy: 0.875000
[4: 64/379] train loss: 0.466520 accuracy: 0.875000
[4: 65/379] train loss: 0.415999 accuracy: 0.843750
[4: 66/379] train loss: 0.063974 accuracy: 0.968750
[4: 67/379] train loss: 0.383170 accuracy: 0.875000
[4: 68/379] train loss: 0.373560 accuracy: 0.875000
[4: 69/379] train loss: 0.203309 accuracy: 0.906250
[4: 70/379] train loss: 0.296194 accuracy: 0.906250
[4: 70/379] [94mtest[39m loss: 0.298000 accuracy: 0.843750
[4: 71/379] train loss: 0.080631 accuracy: 0.968750
[4: 72/379] train loss: 0.216174 accuracy: 0.937500
[4: 73/379] train loss: 0.336964 accuracy: 0.843750
[4: 74/379] train loss: 0.239142 accuracy: 0.906250
[4: 75/379] train loss: 0.442640 accuracy: 0.875000
[4: 76/379] train loss: 0.369514 accuracy: 0.875000
[4: 77/379] train loss: 0.237078 accuracy: 0.906250
[4: 78/379] train loss: 0.058667 accuracy: 1.000000
[4: 79/379] train loss: 0.093479 accuracy: 0.968750
[4: 80/379] train loss: 0.402240 accuracy: 0.906250
[4: 80/379] [94mtest[39m loss: 0.190225 accuracy: 0.937500
[4: 81/379] train loss: 0.099343 accuracy: 0.968750
[4: 82/379] train loss: 0.137498 accuracy: 0.937500
[4: 83/379] train loss: 0.154368 accuracy: 0.906250
[4: 84/379] train loss: 0.180086 accuracy: 0.906250
[4: 85/379] train loss: 0.161004 accuracy: 0.968750
[4: 86/379] train loss: 0.542047 accuracy: 0.843750
[4: 87/379] train loss: 0.201968 accuracy: 0.968750
[4: 88/379] train loss: 0.153109 accuracy: 0.968750
[4: 89/379] train loss: 0.407710 accuracy: 0.843750
[4: 90/379] train loss: 0.117935 accuracy: 0.937500
[4: 90/379] [94mtest[39m loss: 0.243729 accuracy: 0.906250
[4: 91/379] train loss: 0.213287 accuracy: 0.906250
[4: 92/379] train loss: 0.229557 accuracy: 0.937500
[4: 93/379] train loss: 0.137428 accuracy: 0.937500
[4: 94/379] train loss: 0.090774 accuracy: 0.968750
[4: 95/379] train loss: 0.272391 accuracy: 0.937500
[4: 96/379] train loss: 0.255942 accuracy: 0.937500
[4: 97/379] train loss: 0.229959 accuracy: 0.937500
[4: 98/379] train loss: 0.036892 accuracy: 1.000000
[4: 99/379] train loss: 0.129153 accuracy: 1.000000
[4: 100/379] train loss: 0.109497 accuracy: 0.968750
[4: 100/379] [94mtest[39m loss: 0.121093 accuracy: 0.968750
[4: 101/379] train loss: 0.158924 accuracy: 0.968750
[4: 102/379] train loss: 0.263074 accuracy: 0.906250
[4: 103/379] train loss: 0.145523 accuracy: 0.968750
[4: 104/379] train loss: 0.217502 accuracy: 0.937500
[4: 105/379] train loss: 0.294430 accuracy: 0.875000
[4: 106/379] train loss: 0.088078 accuracy: 0.968750
[4: 107/379] train loss: 0.028059 accuracy: 1.000000
[4: 108/379] train loss: 0.177135 accuracy: 0.968750
[4: 109/379] train loss: 0.077960 accuracy: 0.968750
[4: 110/379] train loss: 0.088529 accuracy: 0.937500
[4: 110/379] [94mtest[39m loss: 0.506382 accuracy: 0.906250
[4: 111/379] train loss: 0.362583 accuracy: 0.875000
[4: 112/379] train loss: 0.296585 accuracy: 0.875000
[4: 113/379] train loss: 0.070157 accuracy: 1.000000
[4: 114/379] train loss: 0.110680 accuracy: 0.937500
[4: 115/379] train loss: 0.203905 accuracy: 0.906250
[4: 116/379] train loss: 0.184420 accuracy: 0.968750
[4: 117/379] train loss: 0.329437 accuracy: 0.937500
[4: 118/379] train loss: 0.307109 accuracy: 0.937500
[4: 119/379] train loss: 0.092668 accuracy: 0.968750
[4: 120/379] train loss: 0.357227 accuracy: 0.937500
[4: 120/379] [94mtest[39m loss: 0.139375 accuracy: 0.937500
[4: 121/379] train loss: 0.030180 accuracy: 1.000000
[4: 122/379] train loss: 0.042482 accuracy: 1.000000
[4: 123/379] train loss: 0.138280 accuracy: 0.937500
[4: 124/379] train loss: 0.094228 accuracy: 0.968750
[4: 125/379] train loss: 0.165977 accuracy: 0.968750
[4: 126/379] train loss: 0.210611 accuracy: 0.937500
[4: 127/379] train loss: 0.369569 accuracy: 0.937500
[4: 128/379] train loss: 0.195704 accuracy: 0.906250
[4: 129/379] train loss: 0.217529 accuracy: 0.937500
[4: 130/379] train loss: 0.366517 accuracy: 0.906250
[4: 130/379] [94mtest[39m loss: 0.256890 accuracy: 0.906250
[4: 131/379] train loss: 0.124955 accuracy: 0.968750
[4: 132/379] train loss: 0.399024 accuracy: 0.937500
[4: 133/379] train loss: 0.057255 accuracy: 0.968750
[4: 134/379] train loss: 0.118651 accuracy: 0.968750
[4: 135/379] train loss: 0.111035 accuracy: 1.000000
[4: 136/379] train loss: 0.188002 accuracy: 0.968750
[4: 137/379] train loss: 0.078699 accuracy: 1.000000
[4: 138/379] train loss: 0.094103 accuracy: 1.000000
[4: 139/379] train loss: 0.087434 accuracy: 0.968750
[4: 140/379] train loss: 0.124229 accuracy: 0.937500
[4: 140/379] [94mtest[39m loss: 0.060758 accuracy: 0.968750
[4: 141/379] train loss: 0.054570 accuracy: 0.968750
[4: 142/379] train loss: 0.102871 accuracy: 0.968750
[4: 143/379] train loss: 0.310638 accuracy: 0.875000
[4: 144/379] train loss: 0.053134 accuracy: 1.000000
[4: 145/379] train loss: 0.263856 accuracy: 0.906250
[4: 146/379] train loss: 0.169341 accuracy: 0.937500
[4: 147/379] train loss: 0.259854 accuracy: 0.937500
[4: 148/379] train loss: 0.207073 accuracy: 0.937500
[4: 149/379] train loss: 0.156132 accuracy: 0.937500
[4: 150/379] train loss: 0.304175 accuracy: 0.906250
[4: 150/379] [94mtest[39m loss: 0.094410 accuracy: 0.968750
[4: 151/379] train loss: 0.189947 accuracy: 0.968750
[4: 152/379] train loss: 0.233200 accuracy: 0.906250
[4: 153/379] train loss: 0.379859 accuracy: 0.875000
[4: 154/379] train loss: 0.049452 accuracy: 1.000000
[4: 155/379] train loss: 0.088642 accuracy: 0.968750
[4: 156/379] train loss: 0.110822 accuracy: 0.968750
[4: 157/379] train loss: 0.097280 accuracy: 0.968750
[4: 158/379] train loss: 0.354119 accuracy: 0.875000
[4: 159/379] train loss: 0.195155 accuracy: 0.968750
[4: 160/379] train loss: 0.139180 accuracy: 0.906250
[4: 160/379] [94mtest[39m loss: 0.064569 accuracy: 0.968750
[4: 161/379] train loss: 0.046941 accuracy: 0.968750
[4: 162/379] train loss: 0.152058 accuracy: 0.937500
